Code département;Libellé du département;Code de la circonscription;Libellé de la circonscription;Code de la commune;Libellé de la commune;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;Score_Gauche;Score_Droite;Score_Divers
22;Côtes-d'Armor;4.0;4ème circonscription;226.0;Ploumilliau;2025.0;818.0;40.4;1207.0;59.6;13.0;0.64;1.08;9.0;0.44;0.75;1185.0;58.52;98.18;38.73;60.66;0.61
22;Côtes-d'Armor;4.0;4ème circonscription;227.0;Plounérin;582.0;267.0;45.88;315.0;54.12;6.0;1.03;1.9;4.0;0.69;1.27;305.0;52.41;96.83;51.48;48.52;0.0
22;Côtes-d'Armor;4.0;4ème circonscription;228.0;Plounévez-Moëdec;1105.0;479.0;43.35;626.0;56.65;5.0;0.45;0.8;9.0;0.81;1.44;612.0;55.38;97.76;56.54;41.83;1.63
22;Côtes-d'Armor;4.0;4ème circonscription;229.0;Plounévez-Quintin;848.0;420.0;49.53;428.0;50.47;2.0;0.24;0.47;3.0;0.35;0.7;423.0;49.88;98.83;47.98;51.07;0.95
22;Côtes-d'Armor;4.0;4ème circonscription;231.0;Plourac'h;253.0;88.0;34.78;165.0;65.22;1.0;0.4;0.61;0.0;0.0;0.0;164.0;64.82;99.39;37.82;60.98;1.2
22;Côtes-d'Armor;4.0;4ème circonscription;235.0;Plouzélambre;197.0;81.0;41.12;116.0;58.88;1.0;0.51;0.86;2.0;1.02;1.72;113.0;57.36;97.41;45.11;53.98;0.91
22;Côtes-d'Armor;4.0;4ème circonscription;238.0;Plufur;450.0;173.0;38.44;277.0;61.56;4.0;0.89;1.44;4.0;0.89;1.44;269.0;59.78;97.11;44.98;54.65;0.37
22;Côtes-d'Armor;4.0;4ème circonscription;243.0;Plusquellec;427.0;152.0;35.6;275.0;64.4;1.0;0.23;0.36;2.0;0.47;0.73;272.0;63.7;98.91;50.01;49.63;0.36
22;Côtes-d'Armor;4.0;4ème circonscription;245.0;Pluzunet;767.0;311.0;40.55;456.0;59.45;13.0;1.69;2.85;1.0;0.13;0.22;442.0;57.63;96.93;51.35;47.97;0.68
22;Côtes-d'Armor;4.0;4ème circonscription;248.0;Pommerit-le-Vicomte;1393.0;559.0;40.13;834.0;59.87;16.0;1.15;1.92;9.0;0.65;1.08;809.0;58.08;97.0;42.41;57.11;0.48
22;Côtes-d'Armor;4.0;4ème circonscription;249.0;Pont-Melvez;505.0;243.0;48.12;262.0;51.88;4.0;0.79;1.53;3.0;0.59;1.15;255.0;50.5;97.33;40.79;59.2;0.01
22;Côtes-d'Armor;4.0;4ème circonscription;266.0;Rostrenen;2170.0;887.0;40.88;1283.0;59.12;20.0;0.92;1.56;17.0;0.78;1.33;1246.0;57.42;97.12;48.07;50.79;1.14
22;Côtes-d'Armor;4.0;4ème circonscription;271.0;Saint-Adrien;264.0;123.0;46.59;141.0;53.41;0.0;0.0;0.0;3.0;1.14;2.13;138.0;52.27;97.87;48.55;51.44;0.01
22;Côtes-d'Armor;4.0;4ème circonscription;272.0;Saint-Agathon;1667.0;754.0;45.23;913.0;54.77;15.0;0.9;1.64;7.0;0.42;0.77;891.0;53.45;97.59;37.6;61.73;0.67
22;Côtes-d'Armor;4.0;4ème circonscription;284.0;Saint-Connan;219.0;104.0;47.49;115.0;52.51;1.0;0.46;0.87;3.0;1.37;2.61;111.0;50.68;96.52;55.86;43.24;0.9
22;Côtes-d'Armor;4.0;4ème circonscription;289.0;Saint-Fiacre;197.0;101.0;51.27;96.0;48.73;2.0;1.02;2.08;2.0;1.02;2.08;92.0;46.7;95.83;45.65;54.36;0.0
22;Côtes-d'Armor;4.0;4ème circonscription;294.0;Saint-Gilles-Pligeaux;211.0;77.0;36.49;134.0;63.51;2.0;0.95;1.49;1.0;0.47;0.75;131.0;62.09;97.76;49.62;48.85;1.53
22;Côtes-d'Armor;4.0;4ème circonscription;304.0;Saint-Jean-Kerdaniel;399.0;145.0;36.34;254.0;63.66;1.0;0.25;0.39;1.0;0.25;0.39;252.0;63.16;99.21;46.04;53.57;0.39
22;Côtes-d'Armor;4.0;4ème circonscription;310.0;Saint-Laurent;376.0;154.0;40.96;222.0;59.04;4.0;1.06;1.8;2.0;0.53;0.9;216.0;57.45;97.3;57.88;42.13;0.0
22;Côtes-d'Armor;4.0;4ème circonscription;319.0;Saint-Michel-en-Grève;385.0;145.0;37.66;240.0;62.34;2.0;0.52;0.83;2.0;0.52;0.83;236.0;61.3;98.33;43.63;56.36;0.01
22;Côtes-d'Armor;4.0;4ème circonscription;320.0;Saint-Nicodème;127.0;43.0;33.86;84.0;66.14;1.0;0.79;1.19;0.0;0.0;0.0;83.0;65.35;98.81;51.8;48.2;0.0
22;Côtes-d'Armor;4.0;4ème circonscription;321.0;Saint-Nicolas-du-Pélem;1224.0;525.0;42.89;699.0;57.11;10.0;0.82;1.43;7.0;0.57;1.0;682.0;55.72;97.57;43.71;55.86;0.43
22;Côtes-d'Armor;4.0;4ème circonscription;322.0;Saint-Péver;285.0;128.0;44.91;157.0;55.09;7.0;2.46;4.46;0.0;0.0;0.0;150.0;52.63;95.54;38.67;60.67;0.66
22;Côtes-d'Armor;4.0;4ème circonscription;328.0;Saint-Servais;297.0;92.0;30.98;205.0;69.02;4.0;1.35;1.95;1.0;0.34;0.49;200.0;67.34;97.56;50.0;48.0;2.0
22;Côtes-d'Armor;4.0;4ème circonscription;331.0;Sainte-Tréphine;148.0;69.0;46.62;79.0;53.38;0.0;0.0;0.0;3.0;2.03;3.8;76.0;51.35;96.2;38.17;61.84;0.0
22;Côtes-d'Armor;4.0;4ème circonscription;334.0;Saint-Igeaux;105.0;37.0;35.24;68.0;64.76;0.0;0.0;0.0;0.0;0.0;0.0;68.0;64.76;100.0;44.11;52.94;2.95
22;Côtes-d'Armor;4.0;4ème circonscription;335.0;Senven-Léhart;193.0;88.0;45.6;105.0;54.4;0.0;0.0;0.0;0.0;0.0;0.0;105.0;54.4;100.0;37.14;62.86;0.0
22;Côtes-d'Armor;4.0;4ème circonscription;338.0;Squiffiec;621.0;289.0;46.54;332.0;53.46;5.0;0.81;1.51;4.0;0.64;1.2;323.0;52.01;97.29;44.59;55.11;0.3
22;Côtes-d'Armor;4.0;4ème circonscription;340.0;Tonquédec;895.0;381.0;42.57;514.0;57.43;5.0;0.56;0.97;3.0;0.34;0.58;506.0;56.54;98.44;51.98;47.04;0.98
22;Côtes-d'Armor;4.0;4ème circonscription;344.0;Trébrivan;534.0;218.0;40.82;316.0;59.18;4.0;0.75;1.27;3.0;0.56;0.95;309.0;57.87;97.78;51.78;47.57;0.65
22;Côtes-d'Armor;4.0;4ème circonscription;349.0;Trédrez-Locquémeau;1193.0;450.0;37.72;743.0;62.28;12.0;1.01;1.62;6.0;0.5;0.81;725.0;60.77;97.58;47.31;52.13;0.56
22;Côtes-d'Armor;4.0;4ème circonscription;350.0;Tréduder;187.0;68.0;36.36;119.0;63.64;0.0;0.0;0.0;0.0;0.0;0.0;119.0;63.64;100.0;48.74;51.25;0.01
22;Côtes-d'Armor;4.0;4ème circonscription;351.0;Treffrin;434.0;189.0;43.55;245.0;56.45;3.0;0.69;1.22;0.0;0.0;0.0;242.0;55.76;98.78;41.32;57.85;0.83
22;Côtes-d'Armor;4.0;4ème circonscription;354.0;Tréglamus;741.0;350.0;47.23;391.0;52.77;4.0;0.54;1.02;0.0;0.0;0.0;387.0;52.23;98.98;49.09;49.87;1.04
22;Côtes-d'Armor;4.0;4ème circonscription;358.0;Trégonneau;404.0;152.0;37.62;252.0;62.38;6.0;1.49;2.38;2.0;0.5;0.79;244.0;60.4;96.83;53.28;46.73;0.0
22;Côtes-d'Armor;4.0;4ème circonscription;359.0;Trégrom;327.0;158.0;48.32;169.0;51.68;3.0;0.92;1.78;2.0;0.61;1.18;164.0;50.15;97.04;52.44;46.34;1.22
22;Côtes-d'Armor;4.0;4ème circonscription;361.0;Tréguidel;504.0;201.0;39.88;303.0;60.12;11.0;2.18;3.63;1.0;0.2;0.33;291.0;57.74;96.04;34.36;64.26;1.38
22;Côtes-d'Armor;4.0;4ème circonscription;365.0;Trémargat;173.0;59.0;34.1;114.0;65.9;0.0;0.0;0.0;1.0;0.58;0.88;113.0;65.32;99.12;86.72;13.26;0.02
22;Côtes-d'Armor;4.0;4ème circonscription;366.0;Trémel;359.0;152.0;42.34;207.0;57.66;3.0;0.84;1.45;5.0;1.39;2.42;199.0;55.43;96.14;38.7;59.82;1.48
22;Côtes-d'Armor;4.0;4ème circonscription;370.0;Tréméven;301.0;110.0;36.54;191.0;63.46;9.0;2.99;4.71;2.0;0.66;1.05;180.0;59.8;94.24;36.68;62.22;1.1
22;Côtes-d'Armor;4.0;4ème circonscription;373.0;Tréogan;84.0;32.0;38.1;52.0;61.9;0.0;0.0;0.0;0.0;0.0;0.0;52.0;61.9;100.0;36.54;63.46;0.0
22;Côtes-d'Armor;4.0;4ème circonscription;375.0;Tressignaux;533.0;186.0;34.9;347.0;65.1;2.0;0.38;0.58;2.0;0.38;0.58;343.0;64.35;98.85;45.77;53.64;0.59
22;Côtes-d'Armor;4.0;4ème circonscription;378.0;Trévérec;166.0;65.0;39.16;101.0;60.84;0.0;0.0;0.0;1.0;0.6;0.99;100.0;60.24;99.01;36.0;61.0;3.0
22;Côtes-d'Armor;4.0;4ème circonscription;387.0;Le Vieux-Marché;999.0;400.0;40.04;599.0;59.96;12.0;1.2;2.0;9.0;0.9;1.5;578.0;57.86;96.49;51.73;48.27;0.0
22;Côtes-d'Armor;5.0;5ème circonscription;6.0;Berhet;158.0;83.0;52.53;75.0;47.47;1.0;0.63;1.33;1.0;0.63;1.33;73.0;46.2;97.33;23.29;76.71;0.0
22;Côtes-d'Armor;5.0;5ème circonscription;16.0;Ile-de-Bréhat;444.0;160.0;36.04;284.0;63.96;8.0;1.8;2.82;2.0;0.45;0.7;274.0;61.71;96.48;17.52;81.74;0.74
