Code département;Libellé département;Code de la circonscription;Libellé de la circonscription;Code de la commune;Libellé commune;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;Score_Gauche;Score_Droite;Score_Divers
44;Loire-Atlantique;05;5ème circonscription;028;Le Cellier;3208.0;1556.0;48.5;1652.0;51.5;20.0;0.62;1.21;4.0;0.12;0.24;1628.0;50.75;98.55;41.04;57.99;0.97
44;Loire-Atlantique;05;5ème circonscription;035;La Chapelle-sur-Erdre;15936.0;7024.0;44.08;8912.0;55.92;139.0;0.87;1.56;34.0;0.21;0.38;8739.0;54.84;98.06;38.54;60.37;1.09
44;Loire-Atlantique;05;5ème circonscription;048;Couffé;1936.0;965.0;49.85;971.0;50.15;17.0;0.88;1.75;12.0;0.62;1.24;942.0;48.66;97.01;33.54;64.86;1.6
44;Loire-Atlantique;05;5ème circonscription;066;Grandchamps-des-Fontaines;4927.0;2580.0;52.36;2347.0;47.64;37.0;0.75;1.58;15.0;0.3;0.64;2295.0;46.58;97.78;38.83;60.6;0.57
44;Loire-Atlantique;05;5ème circonscription;073;Héric;4902.0;2663.0;54.32;2239.0;45.68;40.0;0.82;1.79;5.0;0.1;0.22;2194.0;44.76;97.99;34.42;64.86;0.72
44;Loire-Atlantique;05;5ème circonscription;082;Ligné;3919.0;1866.0;47.61;2053.0;52.39;40.0;1.02;1.95;12.0;0.31;0.58;2001.0;51.06;97.47;34.24;64.77;0.99
44;Loire-Atlantique;05;5ème circonscription;094;Mauves-sur-Loire;2605.0;1199.0;46.03;1406.0;53.97;21.0;0.81;1.49;7.0;0.27;0.5;1378.0;52.9;98.01;41.22;58.05;0.73
44;Loire-Atlantique;05;5ème circonscription;107;Mouzeil;1485.0;803.0;54.07;682.0;45.93;19.0;1.28;2.79;2.0;0.13;0.29;661.0;44.51;96.92;38.42;59.75;1.83
44;Loire-Atlantique;05;5ème circonscription;109;Nantes;20124.0;9725.0;48.33;10399.0;51.67;148.0;0.74;1.42;63.0;0.31;0.61;10188.0;50.63;97.97;46.67;52.31;1.02
44;Loire-Atlantique;05;5ème circonscription;110;Nort-sur-Erdre;7176.0;3507.0;48.87;3669.0;51.13;57.0;0.79;1.55;16.0;0.22;0.44;3596.0;50.11;98.01;39.62;59.43;0.95
44;Loire-Atlantique;05;5ème circonscription;122;Petit-Mars;2924.0;1482.0;50.68;1442.0;49.32;29.0;0.99;2.01;3.0;0.1;0.21;1410.0;48.22;97.78;34.19;65.25;0.56
44;Loire-Atlantique;05;5ème circonscription;172;Sainte-Luce-sur-Loire;11360.0;5142.0;45.26;6218.0;54.74;88.0;0.77;1.42;17.0;0.15;0.27;6113.0;53.81;98.31;36.67;62.45;0.88
44;Loire-Atlantique;05;5ème circonscription;179;Saint-Mars-du-Désert;4029.0;2003.0;49.71;2026.0;50.29;39.0;0.97;1.92;11.0;0.27;0.54;1976.0;49.04;97.53;32.95;65.69;1.36
44;Loire-Atlantique;05;5ème circonscription;201;Sucé-sur-Erdre;6290.0;2690.0;42.77;3600.0;57.23;56.0;0.89;1.56;14.0;0.22;0.39;3530.0;56.12;98.06;35.78;63.05;1.17
44;Loire-Atlantique;05;5ème circonscription;204;Thouaré-sur-Loire;7814.0;3673.0;47.01;4141.0;52.99;51.0;0.65;1.23;19.0;0.24;0.46;4071.0;52.1;98.31;36.5;62.45;1.05
44;Loire-Atlantique;05;5ème circonscription;205;Les Touches;1858.0;995.0;53.55;863.0;46.45;19.0;1.02;2.2;8.0;0.43;0.93;836.0;44.99;96.87;30.38;68.67;0.95
44;Loire-Atlantique;05;5ème circonscription;209;Treillières;7928.0;3727.0;47.01;4201.0;52.99;61.0;0.77;1.45;18.0;0.23;0.43;4122.0;51.99;98.12;37.1;61.33;1.57
44;Loire-Atlantique;06;6ème circonscription;001;Abbaretz;1565.0;887.0;56.68;678.0;43.32;10.0;0.64;1.47;4.0;0.26;0.59;664.0;42.43;97.94;37.8;62.19;0.01
44;Loire-Atlantique;06;6ème circonscription;003;Ancenis-Saint-Géréon;8427.0;4028.0;47.8;4399.0;52.2;80.0;0.95;1.82;33.0;0.39;0.75;4286.0;50.86;97.43;36.47;63.54;0.0
44;Loire-Atlantique;06;6ème circonscription;007;Avessac;1891.0;953.0;50.4;938.0;49.6;12.0;0.63;1.28;9.0;0.48;0.96;917.0;48.49;97.76;36.32;63.68;0.0
44;Loire-Atlantique;06;6ème circonscription;015;Blain;7228.0;3806.0;52.66;3422.0;47.34;148.0;2.05;4.32;0.0;0.0;0.0;3274.0;45.3;95.68;39.74;60.28;0.0
44;Loire-Atlantique;06;6ème circonscription;023;Bouvron;2242.0;1132.0;50.49;1110.0;49.51;10.0;0.45;0.9;4.0;0.18;0.36;1096.0;48.88;98.74;41.06;58.95;0.0
44;Loire-Atlantique;06;6ème circonscription;031;La Chapelle-Glain;600.0;328.0;54.67;272.0;45.33;4.0;0.67;1.47;2.0;0.33;0.74;266.0;44.33;97.79;21.05;78.94;0.01
44;Loire-Atlantique;06;6ème circonscription;036;Châteaubriant;8756.0;4763.0;54.4;3993.0;45.6;62.0;0.71;1.55;26.0;0.3;0.65;3905.0;44.6;97.8;28.22;71.78;0.0
44;Loire-Atlantique;06;6ème circonscription;044;Conquereuil;841.0;403.0;47.92;438.0;52.08;6.0;0.71;1.37;2.0;0.24;0.46;430.0;51.13;98.17;36.98;63.04;0.0
44;Loire-Atlantique;06;6ème circonscription;051;Derval;2393.0;1310.0;54.74;1083.0;45.26;17.0;0.71;1.57;9.0;0.38;0.83;1057.0;44.17;97.6;33.77;66.23;0.0
44;Loire-Atlantique;06;6ème circonscription;054;Erbray;2305.0;1251.0;54.27;1054.0;45.73;20.0;0.87;1.9;12.0;0.52;1.14;1022.0;44.34;96.96;31.71;68.3;0.0
44;Loire-Atlantique;06;6ème circonscription;056;Fay-de-Bretagne;2681.0;1348.0;50.28;1333.0;49.72;19.0;0.71;1.43;5.0;0.19;0.38;1309.0;48.83;98.2;36.66;63.32;0.02
44;Loire-Atlantique;06;6ème circonscription;057;Fégréac;1706.0;774.0;45.37;932.0;54.63;15.0;0.88;1.61;5.0;0.29;0.54;912.0;53.46;97.85;32.68;67.33;0.0
44;Loire-Atlantique;06;6ème circonscription;058;Fercé;347.0;190.0;54.76;157.0;45.24;5.0;1.44;3.18;1.0;0.29;0.64;151.0;43.52;96.18;32.45;67.55;0.0
44;Loire-Atlantique;06;6ème circonscription;060;Ingrandes-le-Fresne-sur-Loire;750.0;390.0;52.0;360.0;48.0;18.0;2.4;5.0;4.0;0.53;1.11;338.0;45.07;93.89;38.76;61.24;0.0
44;Loire-Atlantique;06;6ème circonscription;062;Le Gâvre;1329.0;686.0;51.62;643.0;48.38;11.0;0.83;1.71;3.0;0.23;0.47;629.0;47.33;97.82;44.04;55.97;0.0
44;Loire-Atlantique;06;6ème circonscription;065;Grand-Auverné;592.0;274.0;46.28;318.0;53.72;8.0;1.35;2.52;1.0;0.17;0.31;309.0;52.2;97.17;25.23;74.76;0.01
