LIBGEO;CODGEO;filiere;energie_type;production_mwh;puissances_kw;Code département;Code de la commune
Le Relecq-Kerhuon;29235;Fossile;Chaleur;6077.0;1755.0;29;235
Le Relecq-Kerhuon;29235;Fossile;Electricité;5402.0;1560.0;29;235
Le Relecq-Kerhuon;29235;Hydroélectricité;Electricité;0.0;0.0;29;235
Le Relecq-Kerhuon;29235;PAC (aérothermie et géothermie);Chaleur;6020.0;8410.0;29;235
Le Relecq-Kerhuon;29235;Solaire PV;Electricité;186.0;230.0;29;235
Le Relecq-Kerhuon;29235;Solaire thermique;Chaleur;117.0;160.0;29;235
Riec-sur-Bélon;29236;Bois énergie chaufferies;Chaleur;25.0;25.0;29;236
Riec-sur-Bélon;29236;Bois énergie domestique;Chaleur;8954.0;11553.0;29;236
Riec-sur-Bélon;29236;Hydroélectricité;Electricité;16.0;12.0;29;236
Riec-sur-Bélon;29236;PAC (aérothermie et géothermie);Chaleur;3755.0;5245.0;29;236
Riec-sur-Bélon;29236;Solaire PV;Electricité;485.0;497.0;29;236
Riec-sur-Bélon;29236;Solaire thermique;Chaleur;73.0;100.0;29;236
La Roche-Maurice;29237;Bois énergie domestique;Chaleur;2798.0;3610.0;29;237
La Roche-Maurice;29237;Hydroélectricité;Electricité;0.0;0.0;29;237
La Roche-Maurice;29237;PAC (aérothermie et géothermie);Chaleur;1155.0;1614.0;29;237
La Roche-Maurice;29237;Solaire PV;Electricité;37.0;43.0;29;237
La Roche-Maurice;29237;Solaire thermique;Chaleur;23.0;30.0;29;237
Roscanvel;29238;Bois énergie domestique;Chaleur;2321.0;2995.0;29;238
Roscanvel;29238;Hydroélectricité;Electricité;0.0;0.0;29;238
Roscanvel;29238;PAC (aérothermie et géothermie);Chaleur;1327.0;1853.0;29;238
Roscanvel;29238;Solaire thermique;Chaleur;26.0;40.0;29;238
Roscoff;29239;Bois énergie chaufferies;Chaleur;2422.0;900.0;29;239
Roscoff;29239;Bois énergie domestique;Chaleur;4176.0;5388.0;29;239
Roscoff;29239;Hydroélectricité;Electricité;0.0;0.0;29;239
Roscoff;29239;PAC (aérothermie et géothermie);Chaleur;2904.0;4057.0;29;239
Roscoff;29239;Solaire PV;Electricité;114.0;120.0;29;239
Roscoff;29239;Solaire thermique;Chaleur;57.0;80.0;29;239
Rosnoën;29240;Bois énergie domestique;Chaleur;1916.0;2472.0;29;240
Rosnoën;29240;Hydroélectricité;Electricité;0.0;0.0;29;240
Rosnoën;29240;PAC (aérothermie et géothermie);Chaleur;801.0;1119.0;29;240
Rosnoën;29240;Solaire PV;Electricité;200.0;221.0;29;240
Rosnoën;29240;Solaire thermique;Chaleur;16.0;20.0;29;240
Rosporden;29241;Bois énergie chaufferies;Chaleur;537.0;320.0;29;241
Rosporden;29241;Bois énergie domestique;Chaleur;11942.0;15408.0;29;241
Rosporden;29241;Hydroélectricité;Electricité;0.0;0.0;29;241
Rosporden;29241;PAC (aérothermie et géothermie);Chaleur;5065.0;7075.0;29;241
Rosporden;29241;Solaire PV;Electricité;143.0;381.0;29;241
Rosporden;29241;Solaire thermique;Chaleur;99.0;140.0;29;241
Saint-Coulitz;29243;Bois énergie domestique;Chaleur;876.0;1131.0;29;243
Saint-Coulitz;29243;Éolien terrestre;Electricité;14009.0;8000.0;29;243
Saint-Coulitz;29243;Fossile;Chaleur;0.0;0.0;29;243
Saint-Coulitz;29243;Fossile;Electricité;347.0;6605.0;29;243
Saint-Coulitz;29243;Hydroélectricité;Electricité;0.0;0.0;29;243
Saint-Coulitz;29243;PAC (aérothermie et géothermie);Chaleur;362.0;505.0;29;243
Saint-Coulitz;29243;Solaire thermique;Chaleur;7.0;10.0;29;243
Saint-Derrien;29244;Bois énergie domestique;Chaleur;1436.0;1853.0;29;244
Saint-Derrien;29244;Hydroélectricité;Electricité;0.0;0.0;29;244
Saint-Derrien;29244;PAC (aérothermie et géothermie);Chaleur;536.0;749.0;29;244
Saint-Derrien;29244;Solaire PV;Electricité;51.0;53.0;29;244
Saint-Derrien;29244;Solaire thermique;Chaleur;10.0;10.0;29;244
Saint-Divy;29245;Bois énergie domestique;Chaleur;2433.0;3139.0;29;245
Saint-Divy;29245;Hydroélectricité;Electricité;0.0;0.0;29;245
Saint-Divy;29245;PAC (aérothermie et géothermie);Chaleur;920.0;1285.0;29;245
Saint-Divy;29245;Solaire PV;Electricité;361.0;351.0;29;245
Saint-Divy;29245;Solaire thermique;Chaleur;18.0;30.0;29;245
Saint-Eloy;29246;Bois énergie domestique;Chaleur;417.0;539.0;29;246
Saint-Eloy;29246;Hydroélectricité;Electricité;0.0;0.0;29;246
Saint-Eloy;29246;PAC (aérothermie et géothermie);Chaleur;182.0;254.0;29;246
Saint-Eloy;29246;Solaire thermique;Chaleur;4.0;0.0;29;246
Saint-Évarzec;29247;Bois énergie chaufferies;Chaleur;0.0;0.0;29;247
Saint-Évarzec;29247;Bois énergie domestique;Chaleur;5746.0;7413.0;29;247
Saint-Évarzec;29247;Hydroélectricité;Electricité;0.0;0.0;29;247
Saint-Évarzec;29247;PAC (aérothermie et géothermie);Chaleur;2321.0;3243.0;29;247
Saint-Évarzec;29247;Solaire PV;Electricité;264.0;323.0;29;247
Saint-Évarzec;29247;Solaire thermique;Chaleur;45.0;60.0;29;247
Saint-Frégant;29248;Bois énergie domestique;Chaleur;1372.0;1770.0;29;248
Saint-Frégant;29248;Hydroélectricité;Electricité;0.0;0.0;29;248
Saint-Frégant;29248;PAC (aérothermie et géothermie);Chaleur;564.0;788.0;29;248
Saint-Frégant;29248;Solaire PV;Electricité;55.0;45.0;29;248
Saint-Frégant;29248;Solaire thermique;Chaleur;11.0;20.0;29;248
Saint-Goazec;29249;Bois énergie domestique;Chaleur;1814.0;2340.0;29;249
Saint-Goazec;29249;Hydroélectricité;Electricité;0.0;0.0;29;249
Saint-Goazec;29249;Méthanisation;Chaleur;0.0;0.0;29;249
Saint-Goazec;29249;PAC (aérothermie et géothermie);Chaleur;881.0;1231.0;29;249
Saint-Goazec;29249;Solaire PV;Electricité;38.0;51.0;29;249
Saint-Goazec;29249;Solaire thermique;Chaleur;17.0;20.0;29;249
Saint-Hernin;29250;Bois énergie domestique;Chaleur;1756.0;2266.0;29;250
Saint-Hernin;29250;Hydroélectricité;Electricité;0.0;0.0;29;250
Saint-Hernin;29250;PAC (aérothermie et géothermie);Chaleur;745.0;1041.0;29;250
Saint-Hernin;29250;Solaire PV;Electricité;113.0;111.0;29;250
Saint-Hernin;29250;Solaire thermique;Chaleur;15.0;20.0;29;250
Saint-Jean-du-Doigt;29251;Bois énergie chaufferies;Chaleur;0.0;0.0;29;251
Saint-Jean-du-Doigt;29251;Bois énergie domestique;Chaleur;1370.0;1768.0;29;251
Saint-Jean-du-Doigt;29251;Hydroélectricité;Electricité;0.0;0.0;29;251
Saint-Jean-du-Doigt;29251;PAC (aérothermie et géothermie);Chaleur;708.0;989.0;29;251
Saint-Jean-du-Doigt;29251;Solaire PV;Electricité;53.0;42.0;29;251
Saint-Jean-du-Doigt;29251;Solaire thermique;Chaleur;14.0;20.0;29;251
Saint-Jean-Trolimon;29252;Bois énergie domestique;Chaleur;1830.0;2362.0;29;252
Saint-Jean-Trolimon;29252;Hydroélectricité;Electricité;0.0;0.0;29;252
Saint-Jean-Trolimon;29252;PAC (aérothermie et géothermie);Chaleur;852.0;1191.0;29;252
Saint-Jean-Trolimon;29252;Solaire PV;Electricité;32.0;39.0;29;252
Saint-Jean-Trolimon;29252;Solaire thermique;Chaleur;17.0;20.0;29;252
Saint-Martin-des-Champs;29254;Bois énergie domestique;Chaleur;5707.0;7364.0;29;254
Saint-Martin-des-Champs;29254;Hydroélectricité;Electricité;0.0;0.0;29;254
Saint-Martin-des-Champs;29254;Méthanisation;Chaleur;0.0;0.0;29;254
Saint-Martin-des-Champs;29254;PAC (aérothermie et géothermie);Chaleur;2929.0;4092.0;29;254
Saint-Martin-des-Champs;29254;Solaire PV;Electricité;277.0;301.0;29;254
Saint-Martin-des-Champs;29254;Solaire thermique;Chaleur;57.0;80.0;29;254
Saint-Méen;29255;Bois énergie domestique;Chaleur;1352.0;1745.0;29;255
Saint-Méen;29255;Hydroélectricité;Electricité;0.0;0.0;29;255
Saint-Méen;29255;PAC (aérothermie et géothermie);Chaleur;554.0;773.0;29;255
Saint-Méen;29255;Solaire PV;Electricité;33.0;39.0;29;255
Saint-Méen;29255;Solaire thermique;Chaleur;11.0;20.0;29;255
Saint-Nic;29256;Bois énergie domestique;Chaleur;1676.0;2163.0;29;256
Saint-Nic;29256;Hydroélectricité;Electricité;0.0;0.0;29;256
Saint-Nic;29256;PAC (aérothermie et géothermie);Chaleur;1131.0;1580.0;29;256
Saint-Nic;29256;Solaire PV;Electricité;192.0;184.0;29;256
Saint-Nic;29256;Solaire thermique;Chaleur;22.0;30.0;29;256
Saint-Pabu;29257;Bois énergie domestique;Chaleur;3934.0;5076.0;29;257
Saint-Pabu;29257;Hydroélectricité;Electricité;0.0;0.0;29;257
Saint-Pabu;29257;PAC (aérothermie et géothermie);Chaleur;1945.0;2717.0;29;257
Saint-Pabu;29257;Solaire PV;Electricité;305.0;246.0;29;257
Saint-Pabu;29257;Solaire thermique;Chaleur;38.0;50.0;29;257
Saint-Pol-de-Léon;29259;Bois énergie domestique;Chaleur;8411.0;10852.0;29;259
Saint-Pol-de-Léon;29259;Fossile;Chaleur;3892.0;1339.0;29;259
Saint-Pol-de-Léon;29259;Fossile;Electricité;3459.0;1190.0;29;259
Saint-Pol-de-Léon;29259;Hydroélectricité;Electricité;0.0;0.0;29;259
Saint-Pol-de-Léon;29259;PAC (aérothermie et géothermie);Chaleur;4933.0;6892.0;29;259
Saint-Pol-de-Léon;29259;Solaire PV;Electricité;628.0;867.0;29;259
Saint-Pol-de-Léon;29259;Solaire thermique;Chaleur;96.0;130.0;29;259
Saint-Renan;29260;Bois énergie domestique;Chaleur;8526.0;11000.0;29;260
Saint-Renan;29260;Fossile;Chaleur;46068.0;11742.0;29;260
Saint-Renan;29260;Fossile;Electricité;40948.0;10437.0;29;260
Saint-Renan;29260;Hydroélectricité;Electricité;0.0;0.0;29;260
Saint-Renan;29260;PAC (aérothermie et géothermie);Chaleur;4120.0;5756.0;29;260
Saint-Renan;29260;Solaire PV;Electricité;144.0;408.0;29;260
Saint-Renan;29260;Solaire thermique;Chaleur;80.0;110.0;29;260
Saint-Rivoal;29261;Bois énergie domestique;Chaleur;492.0;635.0;29;261
Saint-Rivoal;29261;Hydroélectricité;Electricité;0.0;0.0;29;261
Saint-Rivoal;29261;PAC (aérothermie et géothermie);Chaleur;246.0;344.0;29;261
Saint-Rivoal;29261;Solaire thermique;Chaleur;5.0;10.0;29;261
Saint-Sauveur;29262;Bois énergie domestique;Chaleur;1438.0;1856.0;29;262
Saint-Sauveur;29262;Hydroélectricité;Electricité;0.0;0.0;29;262
Saint-Sauveur;29262;Méthanisation;Chaleur;0.0;0.0;29;262
Saint-Sauveur;29262;PAC (aérothermie et géothermie);Chaleur;604.0;844.0;29;262
Saint-Sauveur;29262;Solaire PV;Electricité;263.0;251.0;29;262
Saint-Sauveur;29262;Solaire thermique;Chaleur;12.0;20.0;29;262
Saint-Ségal;29263;Bois énergie domestique;Chaleur;1970.0;2541.0;29;263
Saint-Ségal;29263;Hydroélectricité;Electricité;0.0;0.0;29;263
Saint-Ségal;29263;PAC (aérothermie et géothermie);Chaleur;750.0;1047.0;29;263
Saint-Ségal;29263;Solaire PV;Electricité;48.0;63.0;29;263
Saint-Ségal;29263;Solaire thermique;Chaleur;15.0;20.0;29;263
Saint-Servais;29264;Bois énergie domestique;Chaleur;1145.0;1478.0;29;264
Saint-Servais;29264;Hydroélectricité;Electricité;0.0;0.0;29;264
Saint-Servais;29264;PAC (aérothermie et géothermie);Chaleur;460.0;643.0;29;264
Saint-Servais;29264;Solaire thermique;Chaleur;9.0;10.0;29;264
Sainte-Sève;29265;Bois énergie domestique;Chaleur;1683.0;2172.0;29;265
Sainte-Sève;29265;Hydroélectricité;Electricité;0.0;0.0;29;265
Sainte-Sève;29265;PAC (aérothermie et géothermie);Chaleur;654.0;914.0;29;265
Sainte-Sève;29265;Solaire PV;Electricité;184.0;163.0;29;265
Sainte-Sève;29265;Solaire thermique;Chaleur;13.0;20.0;29;265
Saint-Thégonnec Loc-Eguiner;29266;Bois énergie domestique;Chaleur;4936.0;6369.0;29;266
Saint-Thégonnec Loc-Eguiner;29266;Éolien terrestre;Electricité;6241.0;4000.0;29;266
Saint-Thégonnec Loc-Eguiner;29266;Hydroélectricité;Electricité;0.0;0.0;29;266
Saint-Thégonnec Loc-Eguiner;29266;Méthanisation;Chaleur;257.0;50.0;29;266
Saint-Thégonnec Loc-Eguiner;29266;Méthanisation;Electricité;170.0;33.0;29;266
Saint-Thégonnec Loc-Eguiner;29266;PAC (aérothermie et géothermie);Chaleur;2088.0;2917.0;29;266
Saint-Thégonnec Loc-Eguiner;29266;Solaire PV;Electricité;511.0;552.0;29;266
Saint-Thégonnec Loc-Eguiner;29266;Solaire thermique;Chaleur;41.0;60.0;29;266
Saint-Thois;29267;Bois énergie domestique;Chaleur;1312.0;1693.0;29;267
Saint-Thois;29267;Hydroélectricité;Electricité;0.0;0.0;29;267
Saint-Thois;29267;PAC (aérothermie et géothermie);Chaleur;664.0;927.0;29;267
Saint-Thois;29267;Solaire thermique;Chaleur;13.0;20.0;29;267
Saint-Thonan;29268;Bois énergie domestique;Chaleur;2671.0;3446.0;29;268
Saint-Thonan;29268;Hydroélectricité;Electricité;0.0;0.0;29;268
Saint-Thonan;29268;PAC (aérothermie et géothermie);Chaleur;1012.0;1413.0;29;268
Saint-Thonan;29268;Solaire PV;Electricité;55.0;125.0;29;268
Saint-Thonan;29268;Solaire thermique;Chaleur;20.0;30.0;29;268
Saint-Thurien;29269;Bois énergie domestique;Chaleur;2037.0;2629.0;29;269
Saint-Thurien;29269;Hydroélectricité;Electricité;0.0;0.0;29;269
Saint-Thurien;29269;PAC (aérothermie et géothermie);Chaleur;821.0;1147.0;29;269
Saint-Thurien;29269;Solaire thermique;Chaleur;16.0;20.0;29;269
Saint-Urbain;29270;Bois énergie domestique;Chaleur;2388.0;3081.0;29;270
Saint-Urbain;29270;Hydroélectricité;Electricité;0.0;0.0;29;270
Saint-Urbain;29270;PAC (aérothermie et géothermie);Chaleur;959.0;1339.0;29;270
Saint-Urbain;29270;Solaire PV;Electricité;49.0;155.0;29;270
Saint-Urbain;29270;Solaire thermique;Chaleur;19.0;30.0;29;270
Saint-Vougay;29271;Bois énergie domestique;Chaleur;1801.0;2323.0;29;271
Saint-Vougay;29271;Hydroélectricité;Electricité;0.0;0.0;29;271
Saint-Vougay;29271;PAC (aérothermie et géothermie);Chaleur;693.0;968.0;29;271
Saint-Vougay;29271;Solaire PV;Electricité;627.0;564.0;29;271
Saint-Vougay;29271;Solaire thermique;Chaleur;14.0;20.0;29;271
Saint-Yvi;29272;Bois énergie chaufferies;Chaleur;178.0;600.0;29;272
Saint-Yvi;29272;Bois énergie domestique;Chaleur;4950.0;6387.0;29;272
Saint-Yvi;29272;Hydroélectricité;Electricité;0.0;0.0;29;272
Saint-Yvi;29272;PAC (aérothermie et géothermie);Chaleur;1989.0;2778.0;29;272
Saint-Yvi;29272;Solaire PV;Electricité;544.0;559.0;29;272
Saint-Yvi;29272;Solaire thermique;Chaleur;39.0;50.0;29;272
Santec;29273;Bois énergie domestique;Chaleur;5270.0;6799.0;29;273
Santec;29273;Hydroélectricité;Electricité;0.0;0.0;29;273
Santec;29273;PAC (aérothermie et géothermie);Chaleur;2391.0;3340.0;29;273
Santec;29273;Solaire PV;Electricité;51.0;68.0;29;273
Santec;29273;Solaire thermique;Chaleur;47.0;70.0;29;273
Scaër;29274;Bois énergie chaufferies;Chaleur;3077.0;1485.0;29;274
Scaër;29274;Bois énergie domestique;Chaleur;10526.0;13581.0;29;274
Scaër;29274;Éolien terrestre;Electricité;45646.0;27650.0;29;274
Scaër;29274;Fossile;Chaleur;2060.0;2194.0;29;274
Scaër;29274;Fossile;Electricité;1831.0;1950.0;29;274
Scaër;29274;Hydroélectricité;Electricité;696.0;360.0;29;274
Scaër;29274;PAC (aérothermie et géothermie);Chaleur;4179.0;5838.0;29;274
Scaër;29274;Solaire PV;Electricité;618.0;575.0;29;274
Scaër;29274;Solaire thermique;Chaleur;81.0;110.0;29;274
Scrignac;29275;Bois énergie chaufferies;Chaleur;436.0;250.0;29;275
Scrignac;29275;Bois énergie domestique;Chaleur;1983.0;2559.0;29;275
Scrignac;29275;Hydroélectricité;Electricité;0.0;0.0;29;275
Scrignac;29275;PAC (aérothermie et géothermie);Chaleur;1125.0;1572.0;29;275
Scrignac;29275;Solaire thermique;Chaleur;22.0;30.0;29;275
Sibiril;29276;Bois énergie domestique;Chaleur;2644.0;3411.0;29;276
Sibiril;29276;Hydroélectricité;Electricité;0.0;0.0;29;276
Sibiril;29276;PAC (aérothermie et géothermie);Chaleur;1167.0;1630.0;29;276
Sibiril;29276;Solaire PV;Electricité;379.0;346.0;29;276
Sibiril;29276;Solaire thermique;Chaleur;23.0;30.0;29;276
Sizun;29277;Bois énergie chaufferies;Chaleur;421.0;220.0;29;277
Sizun;29277;Bois énergie domestique;Chaleur;4067.0;5247.0;29;277
Sizun;29277;Hydroélectricité;Electricité;280.0;160.0;29;277
Sizun;29277;Méthanisation;Chaleur;280.0;40.0;29;277
Sizun;29277;PAC (aérothermie et géothermie);Chaleur;1659.0;2318.0;29;277
Sizun;29277;Solaire PV;Electricité;112.0;525.0;29;277
Sizun;29277;Solaire thermique;Chaleur;32.0;50.0;29;277
Spézet;29278;Bois énergie domestique;Chaleur;4107.0;5299.0;29;278
Spézet;29278;Hydroélectricité;Electricité;0.0;0.0;29;278
Spézet;29278;PAC (aérothermie et géothermie);Chaleur;1769.0;2471.0;29;278
Spézet;29278;Solaire PV;Electricité;202.0;218.0;29;278
Spézet;29278;Solaire thermique;Chaleur;34.0;50.0;29;278
Taulé;29279;Bois énergie chaufferies;Chaleur;0.0;0.0;29;279
Taulé;29279;Bois énergie domestique;Chaleur;4930.0;6360.0;29;279
Taulé;29279;Fossile;Chaleur;29675.0;9729.0;29;279
Taulé;29279;Fossile;Electricité;31285.0;8648.0;29;279
Taulé;29279;Hydroélectricité;Electricité;0.0;0.0;29;279
Taulé;29279;Méthanisation;Chaleur;0.0;0.0;29;279
Taulé;29279;Méthanisation;Electricité;0.0;0.0;29;279
Taulé;29279;PAC (aérothermie et géothermie);Chaleur;2095.0;2927.0;29;279
Taulé;29279;Solaire PV;Electricité;500.0;422.0;29;279
Taulé;29279;Solaire thermique;Chaleur;41.0;60.0;29;279
Telgruc-sur-Mer;29280;Bois énergie domestique;Chaleur;4678.0;6035.0;29;280
Telgruc-sur-Mer;29280;Hydroélectricité;Electricité;0.0;0.0;29;280
Telgruc-sur-Mer;29280;PAC (aérothermie et géothermie);Chaleur;2257.0;3153.0;29;280
Telgruc-sur-Mer;29280;Solaire PV;Electricité;192.0;283.0;29;280
Telgruc-sur-Mer;29280;Solaire thermique;Chaleur;44.0;60.0;29;280
Tourch;29281;Bois énergie domestique;Chaleur;1699.0;2192.0;29;281
Tourch;29281;Hydroélectricité;Electricité;0.0;0.0;29;281
Tourch;29281;PAC (aérothermie et géothermie);Chaleur;738.0;1030.0;29;281
Tourch;29281;Solaire PV;Electricité;59.0;70.0;29;281
Tourch;29281;Solaire thermique;Chaleur;14.0;20.0;29;281
Trébabu;29282;Bois énergie domestique;Chaleur;654.0;844.0;29;282
Trébabu;29282;Hydroélectricité;Electricité;0.0;0.0;29;282
Trébabu;29282;PAC (aérothermie et géothermie);Chaleur;269.0;376.0;29;282
Trébabu;29282;Solaire thermique;Chaleur;5.0;10.0;29;282
Treffiagat;29284;Bois énergie domestique;Chaleur;4127.0;5325.0;29;284
Treffiagat;29284;Hydroélectricité;Electricité;0.0;0.0;29;284
Treffiagat;29284;PAC (aérothermie et géothermie);Chaleur;2742.0;3830.0;29;284
Treffiagat;29284;Solaire PV;Electricité;37.0;61.0;29;284
Treffiagat;29284;Solaire thermique;Chaleur;53.0;70.0;29;284
Tréflaouénan;29285;Bois énergie domestique;Chaleur;1045.0;1349.0;29;285
Tréflaouénan;29285;Hydroélectricité;Electricité;0.0;0.0;29;285
Tréflaouénan;29285;PAC (aérothermie et géothermie);Chaleur;407.0;568.0;29;285
Tréflaouénan;29285;Solaire PV;Electricité;165.0;140.0;29;285
Tréflaouénan;29285;Solaire thermique;Chaleur;8.0;10.0;29;285
Tréflévénez;29286;Bois énergie domestique;Chaleur;462.0;596.0;29;286
Tréflévénez;29286;Hydroélectricité;Electricité;0.0;0.0;29;286
Tréflévénez;29286;PAC (aérothermie et géothermie);Chaleur;183.0;255.0;29;286
Tréflévénez;29286;Solaire thermique;Chaleur;4.0;0.0;29;286
Tréflez;29287;Bois énergie domestique;Chaleur;2103.0;2714.0;29;287
Tréflez;29287;Hydroélectricité;Electricité;0.0;0.0;29;287
Tréflez;29287;PAC (aérothermie et géothermie);Chaleur;1025.0;1431.0;29;287
Tréflez;29287;Solaire PV;Electricité;227.0;244.0;29;287
Tréflez;29287;Solaire thermique;Chaleur;20.0;30.0;29;287
Trégarantec;29288;Bois énergie domestique;Chaleur;908.0;1172.0;29;288
Trégarantec;29288;Hydroélectricité;Electricité;0.0;0.0;29;288
Trégarantec;29288;PAC (aérothermie et géothermie);Chaleur;375.0;524.0;29;288
Trégarantec;29288;Solaire thermique;Chaleur;7.0;10.0;29;288
Trégarvan;29289;Bois énergie domestique;Chaleur;341.0;440.0;29;289
Trégarvan;29289;Hydroélectricité;Electricité;0.0;0.0;29;289
Trégarvan;29289;PAC (aérothermie et géothermie);Chaleur;194.0;271.0;29;289
Trégarvan;29289;Solaire thermique;Chaleur;4.0;10.0;29;289
Tréglonou;29290;Bois énergie domestique;Chaleur;1141.0;1472.0;29;290
Tréglonou;29290;Hydroélectricité;Electricité;0.0;0.0;29;290
Tréglonou;29290;PAC (aérothermie et géothermie);Chaleur;471.0;658.0;29;290
Tréglonou;29290;Solaire PV;Electricité;138.0;148.0;29;290
Tréglonou;29290;Solaire thermique;Chaleur;9.0;10.0;29;290
Trégourez;29291;Bois énergie domestique;Chaleur;1728.0;2229.0;29;291
Trégourez;29291;Hydroélectricité;Electricité;0.0;0.0;29;291
Trégourez;29291;Méthanisation;Chaleur;517.0;219.0;29;291
Trégourez;29291;Méthanisation;Electricité;581.0;246.0;29;291
Trégourez;29291;PAC (aérothermie et géothermie);Chaleur;771.0;1077.0;29;291
Trégourez;29291;Solaire PV;Electricité;246.0;210.0;29;291
Trégourez;29291;Solaire thermique;Chaleur;15.0;20.0;29;291
Tréguennec;29292;Bois énergie domestique;Chaleur;689.0;889.0;29;292
Tréguennec;29292;Hydroélectricité;Electricité;0.0;0.0;29;292
Tréguennec;29292;PAC (aérothermie et géothermie);Chaleur;396.0;554.0;29;292
Tréguennec;29292;Solaire thermique;Chaleur;8.0;10.0;29;292
Trégunc;29293;Bois énergie chaufferies;Chaleur;112.0;112.0;29;293
Trégunc;29293;Bois énergie domestique;Chaleur;15110.0;19495.0;29;293
Trégunc;29293;Hydroélectricité;Electricité;0.0;0.0;29;293
Trégunc;29293;PAC (aérothermie et géothermie);Chaleur;6734.0;9408.0;29;293
Trégunc;29293;Solaire PV;Electricité;537.0;622.0;29;293
Trégunc;29293;Solaire thermique;Chaleur;131.0;180.0;29;293
Le Tréhou;29294;Bois énergie domestique;Chaleur;1105.0;1426.0;29;294
Le Tréhou;29294;Hydroélectricité;Electricité;0.0;0.0;29;294
Le Tréhou;29294;Méthanisation;Chaleur;841.0;120.0;29;294
Le Tréhou;29294;PAC (aérothermie et géothermie);Chaleur;416.0;581.0;29;294
Le Tréhou;29294;Solaire PV;Electricité;269.0;278.0;29;294
Le Tréhou;29294;Solaire thermique;Chaleur;8.0;10.0;29;294
Trémaouézan;29295;Bois énergie domestique;Chaleur;854.0;1102.0;29;295
Trémaouézan;29295;Hydroélectricité;Electricité;0.0;0.0;29;295
Trémaouézan;29295;PAC (aérothermie et géothermie);Chaleur;347.0;485.0;29;295
