CODGEO;LIBGEO;Code département;annee;type;code_de_la_commune;code_com;geo_point;energie_type;filiere;puissances_kw;production_mwh;nom_com;code_dep
22037;La Chapelle-Neuve;22;2022;production energetique;037;22037;48.46571474215161, -3.4399666603374586;Electricité;Hydroélectricité;0.0;0.0;La Chapelle-Neuve;22
22037;La Chapelle-Neuve;22;2022;production energetique;037;22037;48.46571474215161, -3.4399666603374586;Electricité;Éolien terrestre;1600.0;3119.0;La Chapelle-Neuve;22
22037;La Chapelle-Neuve;22;2022;production energetique;037;22037;48.46571474215161, -3.4399666603374586;Chaleur;Bois énergie domestique;1142.0;885.0;La Chapelle-Neuve;22
22039;La Chèze;22;2022;production energetique;039;22039;48.13413992879994, -2.66248453321529;Chaleur;Solaire thermique;10.0;9.0;La Chèze;22
22039;La Chèze;22;2022;production energetique;039;22039;48.13413992879994, -2.66248453321529;Chaleur;PAC (aérothermie et géothermie);635.0;455.0;La Chèze;22
22039;La Chèze;22;2022;production energetique;039;22039;48.13413992879994, -2.66248453321529;Electricité;Hydroélectricité;0.0;0.0;La Chèze;22
22039;La Chèze;22;2022;production energetique;039;22039;48.13413992879994, -2.66248453321529;Chaleur;Bois énergie domestique;1430.0;1109.0;La Chèze;22
22040;Coadout;22;2022;production energetique;040;22040;48.51493819543793, -3.1786769355603184;Chaleur;Solaire thermique;10.0;8.0;Coadout;22
22040;Coadout;22;2022;production energetique;040;22040;48.51493819543793, -3.1786769355603184;Chaleur;PAC (aérothermie et géothermie);577.0;413.0;Coadout;22
22040;Coadout;22;2022;production energetique;040;22040;48.51493819543793, -3.1786769355603184;Electricité;Hydroélectricité;0.0;0.0;Coadout;22
22040;Coadout;22;2022;production energetique;040;22040;48.51493819543793, -3.1786769355603184;Chaleur;Bois énergie domestique;1402.0;1086.0;Coadout;22
22041;Coatascorn;22;2022;production energetique;041;22041;48.66956621990305, -3.2552637436482668;Chaleur;Solaire thermique;10.0;4.0;Coatascorn;22
22041;Coatascorn;22;2022;production energetique;041;22041;48.66956621990305, -3.2552637436482668;Chaleur;PAC (aérothermie et géothermie);279.0;200.0;Coatascorn;22
22041;Coatascorn;22;2022;production energetique;041;22041;48.66956621990305, -3.2552637436482668;Electricité;Hydroélectricité;0.0;0.0;Coatascorn;22
22041;Coatascorn;22;2022;production energetique;041;22041;48.66956621990305, -3.2552637436482668;Chaleur;Bois énergie domestique;567.0;439.0;Coatascorn;22
22042;Coatréven;22;2022;production energetique;042;22042;48.76341836109597, -3.3259713891013423;Chaleur;Solaire thermique;10.0;7.0;Coatréven;22
22042;Coatréven;22;2022;production energetique;042;22042;48.76341836109597, -3.3259713891013423;Chaleur;PAC (aérothermie et géothermie);524.0;375.0;Coatréven;22
22042;Coatréven;22;2022;production energetique;042;22042;48.76341836109597, -3.3259713891013423;Electricité;Hydroélectricité;0.0;0.0;Coatréven;22
22042;Coatréven;22;2022;production energetique;042;22042;48.76341836109597, -3.3259713891013423;Chaleur;Bois énergie domestique;1118.0;866.0;Coatréven;22
22043;Coëtlogon;22;2022;production energetique;043;22043;48.132376366176494, -2.543197318567139;Chaleur;Solaire thermique;10.0;4.0;Coëtlogon;22
22043;Coëtlogon;22;2022;production energetique;043;22043;48.132376366176494, -2.543197318567139;Chaleur;PAC (aérothermie et géothermie);319.0;228.0;Coëtlogon;22
22043;Coëtlogon;22;2022;production energetique;043;22043;48.132376366176494, -2.543197318567139;Electricité;Hydroélectricité;0.0;0.0;Coëtlogon;22
22043;Coëtlogon;22;2022;production energetique;043;22043;48.132376366176494, -2.543197318567139;Chaleur;Bois énergie domestique;631.0;489.0;Coëtlogon;22
22044;Coëtmieux;22;2022;production energetique;044;22044;48.486604566333924, -2.5922050460710464;Chaleur;Solaire thermique;30.0;21.0;Coëtmieux;22
22044;Coëtmieux;22;2022;production energetique;044;22044;48.486604566333924, -2.5922050460710464;Electricité;Solaire PV;28.0;19.0;Coëtmieux;22
22044;Coëtmieux;22;2022;production energetique;044;22044;48.486604566333924, -2.5922050460710464;Chaleur;PAC (aérothermie et géothermie);1527.0;1093.0;Coëtmieux;22
22044;Coëtmieux;22;2022;production energetique;044;22044;48.486604566333924, -2.5922050460710464;Electricité;Hydroélectricité;0.0;0.0;Coëtmieux;22
22044;Coëtmieux;22;2022;production energetique;044;22044;48.486604566333924, -2.5922050460710464;Chaleur;Bois énergie domestique;3501.0;2714.0;Coëtmieux;22
22044;Coëtmieux;22;2022;production energetique;044;22044;48.486604566333924, -2.5922050460710464;Chaleur;Bois énergie chaufferies;220.0;192.0;Coëtmieux;22
22045;Cohiniac;22;2022;production energetique;045;22045;48.45147352827626, -2.9467183677877835;Chaleur;Solaire thermique;10.0;6.0;Cohiniac;22
22045;Cohiniac;22;2022;production energetique;045;22045;48.45147352827626, -2.9467183677877835;Electricité;Solaire PV;42.0;44.0;Cohiniac;22
22045;Cohiniac;22;2022;production energetique;045;22045;48.45147352827626, -2.9467183677877835;Chaleur;PAC (aérothermie et géothermie);404.0;289.0;Cohiniac;22
22045;Cohiniac;22;2022;production energetique;045;22045;48.45147352827626, -2.9467183677877835;Electricité;Hydroélectricité;0.0;0.0;Cohiniac;22
22045;Cohiniac;22;2022;production energetique;045;22045;48.45147352827626, -2.9467183677877835;Chaleur;Bois énergie domestique;908.0;704.0;Cohiniac;22
22046;Le Mené;22;2022;production energetique;046;22046;48.28263378764225, -2.531182377659153;Chaleur;Solaire thermique;140.0;103.0;Le Mené;22
22046;Le Mené;22;2022;production energetique;046;22046;48.28263378764225, -2.531182377659153;Electricité;Solaire PV;1364.0;1116.0;Le Mené;22
22046;Le Mené;22;2022;production energetique;046;22046;48.28263378764225, -2.531182377659153;Chaleur;PAC (aérothermie et géothermie);7397.0;5295.0;Le Mené;22
22046;Le Mené;22;2022;production energetique;046;22046;48.28263378764225, -2.531182377659153;Electricité;Méthanisation;0.0;0.0;Le Mené;22
22046;Le Mené;22;2022;production energetique;046;22046;48.28263378764225, -2.531182377659153;Chaleur;Méthanisation;0.0;0.0;Le Mené;22
22046;Le Mené;22;2022;production energetique;046;22046;48.28263378764225, -2.531182377659153;Electricité;Hydroélectricité;0.0;0.0;Le Mené;22
22046;Le Mené;22;2022;production energetique;046;22046;48.28263378764225, -2.531182377659153;Electricité;Éolien terrestre;9600.0;21358.0;Le Mené;22
22046;Le Mené;22;2022;production energetique;046;22046;48.28263378764225, -2.531182377659153;Chaleur;Bois énergie domestique;15658.0;12136.0;Le Mené;22
22046;Le Mené;22;2022;production energetique;046;22046;48.28263378764225, -2.531182377659153;Chaleur;Bois énergie chaufferies;1400.0;2758.0;Le Mené;22
22047;Corlay;22;2022;production energetique;047;22047;48.30991342390647, -3.037664422933633;Chaleur;Solaire thermique;20.0;17.0;Corlay;22
22047;Corlay;22;2022;production energetique;047;22047;48.30991342390647, -3.037664422933633;Electricité;Solaire PV;79.0;74.0;Corlay;22
22047;Corlay;22;2022;production energetique;047;22047;48.30991342390647, -3.037664422933633;Chaleur;PAC (aérothermie et géothermie);1195.0;855.0;Corlay;22
22047;Corlay;22;2022;production energetique;047;22047;48.30991342390647, -3.037664422933633;Electricité;Hydroélectricité;0.0;0.0;Corlay;22
22047;Corlay;22;2022;production energetique;047;22047;48.30991342390647, -3.037664422933633;Chaleur;Bois énergie domestique;2484.0;1925.0;Corlay;22
22048;Corseul;22;2022;production energetique;048;22048;48.48303302788376, -2.1663087926283544;Chaleur;Solaire thermique;50.0;35.0;Corseul;22
22048;Corseul;22;2022;production energetique;048;22048;48.48303302788376, -2.1663087926283544;Electricité;Solaire PV;86.0;81.0;Corseul;22
22048;Corseul;22;2022;production energetique;048;22048;48.48303302788376, -2.1663087926283544;Chaleur;PAC (aérothermie et géothermie);2478.0;1773.0;Corseul;22
22048;Corseul;22;2022;production energetique;048;22048;48.48303302788376, -2.1663087926283544;Biométhane;Méthanisation;918.0;1920.7;Corseul;22
22048;Corseul;22;2022;production energetique;048;22048;48.48303302788376, -2.1663087926283544;Electricité;Hydroélectricité;0.0;0.0;Corseul;22
22048;Corseul;22;2022;production energetique;048;22048;48.48303302788376, -2.1663087926283544;Chaleur;Bois énergie domestique;5650.0;4379.0;Corseul;22
22048;Corseul;22;2022;production energetique;048;22048;48.48303302788376, -2.1663087926283544;Chaleur;Bois énergie chaufferies;35.0;28.0;Corseul;22
22049;Créhen;22;2022;production energetique;049;22049;48.53989457783926, -2.19029968087284;Chaleur;Solaire thermique;40.0;25.0;Créhen;22
22049;Créhen;22;2022;production energetique;049;22049;48.53989457783926, -2.19029968087284;Electricité;Solaire PV;37.0;30.0;Créhen;22
22049;Créhen;22;2022;production energetique;049;22049;48.53989457783926, -2.19029968087284;Chaleur;PAC (aérothermie et géothermie);1816.0;1300.0;Créhen;22
22049;Créhen;22;2022;production energetique;049;22049;48.53989457783926, -2.19029968087284;Electricité;Hydroélectricité;0.0;0.0;Créhen;22
22049;Créhen;22;2022;production energetique;049;22049;48.53989457783926, -2.19029968087284;Chaleur;Bois énergie domestique;3881.0;3008.0;Créhen;22
22050;Dinan;22;2022;production energetique;050;22050;48.44612091913673, -2.0513021305898294;Chaleur;Solaire thermique;150.0;109.0;Dinan;22
22050;Dinan;22;2022;production energetique;050;22050;48.44612091913673, -2.0513021305898294;Electricité;Solaire PV;333.0;315.0;Dinan;22
22050;Dinan;22;2022;production energetique;050;22050;48.44612091913673, -2.0513021305898294;Chaleur;PAC (aérothermie et géothermie);7847.0;5617.0;Dinan;22
22050;Dinan;22;2022;production energetique;050;22050;48.44612091913673, -2.0513021305898294;Electricité;Hydroélectricité;0.0;0.0;Dinan;22
22050;Dinan;22;2022;production energetique;050;22050;48.44612091913673, -2.0513021305898294;Electricité;Fossile;1250.0;2234.0;Dinan;22
22050;Dinan;22;2022;production energetique;050;22050;48.44612091913673, -2.0513021305898294;Chaleur;Fossile;1406.0;2513.0;Dinan;22
22050;Dinan;22;2022;production energetique;050;22050;48.44612091913673, -2.0513021305898294;Chaleur;Bois énergie domestique;13537.0;10492.0;Dinan;22
22050;Dinan;22;2022;production energetique;050;22050;48.44612091913673, -2.0513021305898294;Chaleur;Bois énergie chaufferies;300.0;316.0;Dinan;22
22052;Duault;22;2022;production energetique;052;22052;48.364888158360685, -3.436003914924763;Chaleur;Solaire thermique;10.0;8.0;Duault;22
22052;Duault;22;2022;production energetique;052;22052;48.364888158360685, -3.436003914924763;Electricité;Solaire PV;220.0;7.0;Duault;22
22052;Duault;22;2022;production energetique;052;22052;48.364888158360685, -3.436003914924763;Chaleur;PAC (aérothermie et géothermie);583.0;418.0;Duault;22
22052;Duault;22;2022;production energetique;052;22052;48.364888158360685, -3.436003914924763;Electricité;Hydroélectricité;0.0;0.0;Duault;22
22052;Duault;22;2022;production energetique;052;22052;48.364888158360685, -3.436003914924763;Chaleur;Bois énergie domestique;1016.0;787.0;Duault;22
22053;Éréac;22;2022;production energetique;053;22053;48.274287039210606, -2.343933387805328;Chaleur;Solaire thermique;20.0;12.0;Éréac;22
22053;Éréac;22;2022;production energetique;053;22053;48.274287039210606, -2.343933387805328;Electricité;Solaire PV;200.0;213.0;Éréac;22
22053;Éréac;22;2022;production energetique;053;22053;48.274287039210606, -2.343933387805328;Chaleur;PAC (aérothermie et géothermie);870.0;623.0;Éréac;22
22053;Éréac;22;2022;production energetique;053;22053;48.274287039210606, -2.343933387805328;Electricité;Méthanisation;499.0;1328.0;Éréac;22
22053;Éréac;22;2022;production energetique;053;22053;48.274287039210606, -2.343933387805328;Chaleur;Méthanisation;499.0;1328.0;Éréac;22
22053;Éréac;22;2022;production energetique;053;22053;48.274287039210606, -2.343933387805328;Electricité;Hydroélectricité;0.0;0.0;Éréac;22
22053;Éréac;22;2022;production energetique;053;22053;48.274287039210606, -2.343933387805328;Chaleur;Bois énergie domestique;1722.0;1334.0;Éréac;22
22054;Erquy;22;2022;production energetique;054;22054;48.61941709431571, -2.4583856753027256;Chaleur;Solaire thermique;150.0;110.0;Erquy;22
22054;Erquy;22;2022;production energetique;054;22054;48.61941709431571, -2.4583856753027256;Electricité;Solaire PV;180.0;181.0;Erquy;22
22054;Erquy;22;2022;production energetique;054;22054;48.61941709431571, -2.4583856753027256;Chaleur;PAC (aérothermie et géothermie);7920.0;5669.0;Erquy;22
22054;Erquy;22;2022;production energetique;054;22054;48.61941709431571, -2.4583856753027256;Electricité;Hydroélectricité;0.0;0.0;Erquy;22
22054;Erquy;22;2022;production energetique;054;22054;48.61941709431571, -2.4583856753027256;Electricité;Éolien en mer;0.0;0.0;Erquy;22
22054;Erquy;22;2022;production energetique;054;22054;48.61941709431571, -2.4583856753027256;Chaleur;Bois énergie domestique;11623.0;9009.0;Erquy;22
22055;Binic-Étables-sur-Mer;22;2022;production energetique;055;22055;48.616854697979164, -2.8378636783415674;Chaleur;Solaire thermique;180.0;126.0;Binic-Étables-sur-Mer;22
22055;Binic-Étables-sur-Mer;22;2022;production energetique;055;22055;48.616854697979164, -2.8378636783415674;Electricité;Solaire PV;379.0;295.0;Binic-Étables-sur-Mer;22
22055;Binic-Étables-sur-Mer;22;2022;production energetique;055;22055;48.616854697979164, -2.8378636783415674;Chaleur;PAC (aérothermie et géothermie);9061.0;6486.0;Binic-Étables-sur-Mer;22
22055;Binic-Étables-sur-Mer;22;2022;production energetique;055;22055;48.616854697979164, -2.8378636783415674;Electricité;Hydroélectricité;0.0;0.0;Binic-Étables-sur-Mer;22
22055;Binic-Étables-sur-Mer;22;2022;production energetique;055;22055;48.616854697979164, -2.8378636783415674;Chaleur;Bois énergie domestique;13030.0;10099.0;Binic-Étables-sur-Mer;22
22055;Binic-Étables-sur-Mer;22;2022;production energetique;055;22055;48.616854697979164, -2.8378636783415674;Chaleur;Bois énergie chaufferies;360.0;956.0;Binic-Étables-sur-Mer;22
22056;Évran;22;2022;production energetique;056;22056;48.38491069365288, -1.9800607383794606;Chaleur;Solaire thermique;40.0;25.0;Évran;22
22056;Évran;22;2022;production energetique;056;22056;48.38491069365288, -1.9800607383794606;Electricité;Solaire PV;181.0;169.0;Évran;22
22056;Évran;22;2022;production energetique;056;22056;48.38491069365288, -1.9800607383794606;Chaleur;PAC (aérothermie et géothermie);1825.0;1306.0;Évran;22
22056;Évran;22;2022;production energetique;056;22056;48.38491069365288, -1.9800607383794606;Chaleur;Méthanisation;0.0;0.0;Évran;22
22056;Évran;22;2022;production energetique;056;22056;48.38491069365288, -1.9800607383794606;Electricité;Hydroélectricité;0.0;0.0;Évran;22
22056;Évran;22;2022;production energetique;056;22056;48.38491069365288, -1.9800607383794606;Chaleur;Bois énergie domestique;4343.0;3366.0;Évran;22
22056;Évran;22;2022;production energetique;056;22056;48.38491069365288, -1.9800607383794606;Chaleur;Bois énergie chaufferies;290.0;402.0;Évran;22
22057;Le Faouët;22;2022;production energetique;057;22057;48.67894581661151, -3.07389448983065;Chaleur;Solaire thermique;10.0;7.0;Le Faouët;22
22057;Le Faouët;22;2022;production energetique;057;22057;48.67894581661151, -3.07389448983065;Chaleur;PAC (aérothermie et géothermie);488.0;350.0;Le Faouët;22
22057;Le Faouët;22;2022;production energetique;057;22057;48.67894581661151, -3.07389448983065;Electricité;Hydroélectricité;0.0;0.0;Le Faouët;22
22057;Le Faouët;22;2022;production energetique;057;22057;48.67894581661151, -3.07389448983065;Chaleur;Bois énergie domestique;1086.0;841.0;Le Faouët;22
22059;Le Fœil;22;2022;production energetique;059;22059;48.41742839393511, -2.9149768281574744;Chaleur;Solaire thermique;20.0;17.0;Le Fœil;22
22059;Le Fœil;22;2022;production energetique;059;22059;48.41742839393511, -2.9149768281574744;Electricité;Solaire PV;146.0;143.0;Le Fœil;22
22059;Le Fœil;22;2022;production energetique;059;22059;48.41742839393511, -2.9149768281574744;Chaleur;PAC (aérothermie et géothermie);1235.0;884.0;Le Fœil;22
22059;Le Fœil;22;2022;production energetique;059;22059;48.41742839393511, -2.9149768281574744;Electricité;Hydroélectricité;0.0;0.0;Le Fœil;22
22059;Le Fœil;22;2022;production energetique;059;22059;48.41742839393511, -2.9149768281574744;Chaleur;Bois énergie domestique;2860.0;2217.0;Le Fœil;22
22060;Gausson;22;2022;production energetique;060;22060;48.29305378448452, -2.761208784518627;Chaleur;Solaire thermique;10.0;10.0;Gausson;22
22060;Gausson;22;2022;production energetique;060;22060;48.29305378448452, -2.761208784518627;Electricité;Solaire PV;83.0;90.0;Gausson;22
22060;Gausson;22;2022;production energetique;060;22060;48.29305378448452, -2.761208784518627;Chaleur;PAC (aérothermie et géothermie);746.0;534.0;Gausson;22
22060;Gausson;22;2022;production energetique;060;22060;48.29305378448452, -2.761208784518627;Electricité;Hydroélectricité;0.0;0.0;Gausson;22
22060;Gausson;22;2022;production energetique;060;22060;48.29305378448452, -2.761208784518627;Chaleur;Bois énergie domestique;1575.0;1221.0;Gausson;22
22061;Glomel;22;2022;production energetique;061;22061;48.205711014474254, -3.3880569640213585;Chaleur;Solaire thermique;40.0;29.0;Glomel;22
22061;Glomel;22;2022;production energetique;061;22061;48.205711014474254, -3.3880569640213585;Electricité;Solaire PV;129.0;77.0;Glomel;22
22061;Glomel;22;2022;production energetique;061;22061;48.205711014474254, -3.3880569640213585;Chaleur;PAC (aérothermie et géothermie);2094.0;1499.0;Glomel;22
22061;Glomel;22;2022;production energetique;061;22061;48.205711014474254, -3.3880569640213585;Electricité;Hydroélectricité;0.0;0.0;Glomel;22
22061;Glomel;22;2022;production energetique;061;22061;48.205711014474254, -3.3880569640213585;Chaleur;Bois énergie domestique;4099.0;3177.0;Glomel;22
22061;Glomel;22;2022;production energetique;061;22061;48.205711014474254, -3.3880569640213585;Chaleur;Bois énergie chaufferies;280.0;318.0;Glomel;22
