Code département;Libellé département;Code commune;Libellé commune;Inscrits;Votants;% Votants;Abstentions;% Abstentions;Exprimés;% Exprimés/inscrits;% Exprimés/votants;Blancs;% Blancs/inscrits;% Blancs/votants;Nuls;% Nuls/inscrits;% Nuls/votants;Score_Gauche;Score_Droite;Score_Divers
22;Côtes-d'Armor;22386.0;Le Vieux-Bourg;542.0;410.0;75,65%;132.0;24,35%;399.0;73,62%;97,32%;9.0;1,66%;2,20%;2.0;0,37%;0,49%;19.3;79.94;0.76
22;Côtes-d'Armor;22387.0;Le Vieux-Marché;1091.0;845.0;77,45%;246.0;22,55%;814.0;74,61%;96,33%;15.0;1,37%;1,78%;16.0;1,47%;1,89%;41.52;58.47;0.01
22;Côtes-d'Armor;22388.0;Vildé-Guingalan;968.0;663.0;68,49%;305.0;31,51%;653.0;67,46%;98,49%;8.0;0,83%;1,21%;2.0;0,21%;0,30%;24.65;75.34;0.01
22;Côtes-d'Armor;22389.0;Yffiniac;3727.0;2762.0;74,11%;965.0;25,89%;2701.0;72,47%;97,79%;39.0;1,05%;1,41%;22.0;0,59%;0,80%;27.47;72.52;0.01
22;Côtes-d'Armor;22390.0;Yvias;622.0;468.0;75,24%;154.0;24,76%;450.0;72,35%;96,15%;11.0;1,77%;2,35%;7.0;1,13%;1,50%;27.78;72.22;0.0
22;Côtes-d'Armor;22391.0;Yvignac-la-Tour;896.0;643.0;71,76%;253.0;28,24%;628.0;70,09%;97,67%;11.0;1,23%;1,71%;4.0;0,45%;0,62%;26.43;73.57;0.0
29;Finistère;29001.0;Argol;802.0;599.0;74,69%;203.0;25,31%;579.0;72,19%;96,66%;15.0;1,87%;2,50%;5.0;0,62%;0,83%;34.89;65.11;0.0
29;Finistère;29002.0;Arzano;1083.0;793.0;73,22%;290.0;26,78%;764.0;70,54%;96,34%;20.0;1,85%;2,52%;9.0;0,83%;1,13%;38.61;61.39;0.0
29;Finistère;29003.0;Audierne;3284.0;2395.0;72,93%;889.0;27,07%;2341.0;71,29%;97,75%;35.0;1,07%;1,46%;19.0;0,58%;0,79%;27.94;72.07;0.0
29;Finistère;29004.0;Bannalec;4616.0;3229.0;69,95%;1387.0;30,05%;3138.0;67,98%;97,18%;55.0;1,19%;1,70%;36.0;0,78%;1,11%;43.15;56.86;0.0
29;Finistère;29005.0;Baye;1099.0;865.0;78,71%;234.0;21,29%;825.0;75,07%;95,38%;34.0;3,09%;3,93%;6.0;0,55%;0,69%;41.33;58.67;0.0
29;Finistère;29006.0;Bénodet;3392.0;2659.0;78,39%;733.0;21,61%;2611.0;76,98%;98,19%;33.0;0,97%;1,24%;15.0;0,44%;0,56%;18.88;81.12;0.0
29;Finistère;29007.0;Berrien;769.0;561.0;72,95%;208.0;27,05%;537.0;69,83%;95,72%;15.0;1,95%;2,67%;9.0;1,17%;1,60%;60.13;39.85;0.02
29;Finistère;29008.0;Beuzec-Cap-Sizun;824.0;642.0;77,91%;182.0;22,09%;626.0;75,97%;97,51%;12.0;1,46%;1,87%;4.0;0,49%;0,62%;26.2;73.81;0.0
29;Finistère;29010.0;Bodilis;1026.0;794.0;77,39%;232.0;22,61%;781.0;76,12%;98,36%;12.0;1,17%;1,51%;1.0;0,10%;0,13%;16.91;83.1;0.0
29;Finistère;29011.0;Bohars;2818.0;2198.0;78,00%;620.0;22,00%;2161.0;76,69%;98,32%;23.0;0,82%;1,05%;14.0;0,50%;0,64%;27.02;72.99;0.0
29;Finistère;29012.0;Bolazec;138.0;83.0;60,14%;55.0;39,86%;79.0;57,25%;95,18%;3.0;2,17%;3,61%;1.0;0,72%;1,20%;54.43;45.57;0.0
29;Finistère;29013.0;Botmeur;179.0;132.0;73,74%;47.0;26,26%;129.0;72,07%;97,73%;1.0;0,56%;0,76%;2.0;1,12%;1,52%;64.35;35.65;0.0
29;Finistère;29014.0;Botsorhel;377.0;274.0;72,68%;103.0;27,32%;264.0;70,03%;96,35%;9.0;2,39%;3,28%;1.0;0,27%;0,36%;32.95;67.04;0.01
29;Finistère;29015.0;Bourg-Blanc;2420.0;1902.0;78,60%;518.0;21,40%;1800.0;74,38%;94,64%;46.0;1,90%;2,42%;56.0;2,31%;2,94%;23.95;75.95;0.1
29;Finistère;29016.0;Brasparts;797.0;554.0;69,51%;243.0;30,49%;547.0;68,63%;98,74%;5.0;0,63%;0,90%;2.0;0,25%;0,36%;42.04;57.95;0.01
29;Finistère;29017.0;Brélès;717.0;566.0;78,94%;151.0;21,06%;554.0;77,27%;97,88%;11.0;1,53%;1,94%;1.0;0,14%;0,18%;21.11;78.88;0.01
29;Finistère;29018.0;Brennilis;380.0;255.0;67,11%;125.0;32,89%;241.0;63,42%;94,51%;6.0;1,58%;2,35%;8.0;2,11%;3,14%;44.81;55.19;0.0
29;Finistère;29019.0;Brest;85102.0;57974.0;68,12%;27128.0;31,88%;56519.0;66,41%;97,49%;1455.0;1,71%;2,51%;0.0;0,00%;0,00%;40.9;58.9;0.2
29;Finistère;29020.0;Briec;4253.0;3011.0;70,80%;1242.0;29,20%;2933.0;68,96%;97,41%;54.0;1,27%;1,79%;24.0;0,56%;0,80%;33.14;66.86;0.0
29;Finistère;29021.0;Plounéour-Brignogan-plages;1836.0;1435.0;78,16%;401.0;21,84%;1409.0;76,74%;98,19%;18.0;0,98%;1,25%;8.0;0,44%;0,56%;27.33;72.67;0.0
29;Finistère;29022.0;Camaret-sur-Mer;2326.0;1616.0;69,48%;710.0;30,52%;1574.0;67,67%;97,40%;35.0;1,50%;2,17%;7.0;0,30%;0,43%;33.8;66.2;0.0
29;Finistère;29023.0;Carantec;3013.0;2484.0;82,44%;529.0;17,56%;2451.0;81,35%;98,67%;28.0;0,93%;1,13%;5.0;0,17%;0,20%;24.85;75.16;0.0
29;Finistère;29024.0;Carhaix-Plouguer;5633.0;3745.0;66,48%;1888.0;33,52%;3643.0;64,67%;97,28%;58.0;1,03%;1,55%;44.0;0,78%;1,17%;44.56;55.46;0.0
29;Finistère;29025.0;Cast;1273.0;914.0;71,80%;359.0;28,20%;888.0;69,76%;97,16%;19.0;1,49%;2,08%;7.0;0,55%;0,77%;35.36;64.63;0.01
29;Finistère;29026.0;Châteaulin;3737.0;2585.0;69,17%;1152.0;30,83%;2516.0;67,33%;97,33%;53.0;1,42%;2,05%;16.0;0,43%;0,62%;36.77;63.23;0.0
29;Finistère;29027.0;Châteauneuf-du-Faou;2701.0;1905.0;70,53%;796.0;29,47%;1853.0;68,60%;97,27%;34.0;1,26%;1,78%;18.0;0,67%;0,94%;32.17;67.84;0.0
29;Finistère;29028.0;Cléden-Cap-Sizun;801.0;609.0;76,03%;192.0;23,97%;591.0;73,78%;97,04%;14.0;1,75%;2,30%;4.0;0,50%;0,66%;26.22;73.78;0.0
29;Finistère;29029.0;Cléden-Poher;921.0;671.0;72,86%;250.0;27,14%;651.0;70,68%;97,02%;12.0;1,30%;1,79%;8.0;0,87%;1,19%;35.03;64.97;0.0
29;Finistère;29030.0;Cléder;3255.0;2302.0;70,72%;953.0;29,28%;2268.0;69,68%;98,52%;20.0;0,61%;0,87%;14.0;0,43%;0,61%;21.95;78.04;0.01
29;Finistère;29031.0;Clohars-Carnoët;4715.0;3577.0;75,86%;1138.0;24,14%;3515.0;74,55%;98,27%;40.0;0,85%;1,12%;22.0;0,47%;0,62%;40.55;59.46;0.0
29;Finistère;29032.0;Clohars-Fouesnant;1933.0;1509.0;78,07%;424.0;21,93%;1479.0;76,51%;98,01%;22.0;1,14%;1,46%;8.0;0,41%;0,53%;25.7;74.3;0.0
29;Finistère;29033.0;Le Cloître-Pleyben;408.0;286.0;70,10%;122.0;29,90%;276.0;67,65%;96,50%;5.0;1,23%;1,75%;5.0;1,23%;1,75%;37.32;62.68;0.0
29;Finistère;29034.0;Le Cloître-Saint-Thégonnec;431.0;332.0;77,03%;99.0;22,97%;323.0;74,94%;97,29%;8.0;1,86%;2,41%;1.0;0,23%;0,30%;41.49;58.51;0.0
29;Finistère;29035.0;Coat-Méal;764.0;598.0;78,27%;166.0;21,73%;577.0;75,52%;96,49%;16.0;2,09%;2,68%;5.0;0,65%;0,84%;18.89;80.76;0.35
29;Finistère;29036.0;Collorec;460.0;314.0;68,26%;146.0;31,74%;301.0;65,43%;95,86%;8.0;1,74%;2,55%;5.0;1,09%;1,59%;40.53;59.47;0.0
29;Finistère;29037.0;Combrit;3919.0;3079.0;78,57%;840.0;21,43%;3010.0;76,81%;97,76%;53.0;1,35%;1,72%;16.0;0,41%;0,52%;29.5;70.5;0.0
29;Finistère;29038.0;Commana;836.0;591.0;70,69%;245.0;29,31%;578.0;69,14%;97,80%;11.0;1,32%;1,86%;2.0;0,24%;0,34%;41.87;58.13;0.0
29;Finistère;29039.0;Concarneau;18289.0;12802.0;70,00%;5487.0;30,00%;12519.0;68,45%;97,79%;194.0;1,06%;1,52%;89.0;0,49%;0,70%;38.41;61.59;0.0
29;Finistère;29040.0;Le Conquet;2517.0;1869.0;74,26%;648.0;25,74%;1832.0;72,79%;98,02%;28.0;1,11%;1,50%;9.0;0,36%;0,48%;22.0;77.73;0.27
29;Finistère;29041.0;Coray;1386.0;1002.0;72,29%;384.0;27,71%;976.0;70,42%;97,41%;21.0;1,52%;2,10%;5.0;0,36%;0,50%;34.11;65.88;0.01
29;Finistère;29042.0;Crozon;7053.0;5141.0;72,89%;1912.0;27,11%;5019.0;71,16%;97,63%;87.0;1,23%;1,69%;35.0;0,50%;0,68%;37.23;62.78;0.0
29;Finistère;29043.0;Daoulas;1526.0;1202.0;78,77%;324.0;21,23%;1181.0;77,39%;98,25%;17.0;1,11%;1,41%;4.0;0,26%;0,33%;54.7;45.3;0.0
29;Finistère;29044.0;Dinéault;1083.0;813.0;75,07%;270.0;24,93%;796.0;73,50%;97,91%;10.0;0,92%;1,23%;7.0;0,65%;0,86%;38.07;61.94;0.0
29;Finistère;29045.0;Dirinon;1830.0;1410.0;77,05%;420.0;22,95%;1380.0;75,41%;97,87%;15.0;0,82%;1,06%;15.0;0,82%;1,06%;29.49;70.52;0.0
29;Finistère;29046.0;Douarnenez;12123.0;8788.0;72,49%;3335.0;27,51%;8634.0;71,22%;98,25%;101.0;0,83%;1,15%;53.0;0,44%;0,60%;42.89;57.12;0.0
29;Finistère;29047.0;Le Drennec;1376.0;1063.0;77,25%;313.0;22,75%;1042.0;75,73%;98,02%;16.0;1,16%;1,51%;5.0;0,36%;0,47%;19.29;79.84;0.87
29;Finistère;29048.0;Edern;1785.0;1311.0;73,45%;474.0;26,55%;1267.0;70,98%;96,64%;19.0;1,06%;1,45%;25.0;1,40%;1,91%;31.57;68.43;0.0
29;Finistère;29049.0;Elliant;2539.0;1945.0;76,60%;594.0;23,40%;1894.0;74,60%;97,38%;31.0;1,22%;1,59%;20.0;0,79%;1,03%;41.76;58.24;0.0
29;Finistère;29051.0;Ergué-Gabéric;6954.0;5301.0;76,23%;1653.0;23,77%;5177.0;74,45%;97,66%;84.0;1,21%;1,58%;40.0;0,58%;0,75%;32.51;67.49;0.0
29;Finistère;29053.0;Le Faou;1394.0;1046.0;75,04%;348.0;24,96%;1024.0;73,46%;97,90%;15.0;1,08%;1,43%;7.0;0,50%;0,67%;46.49;53.51;0.0
29;Finistère;29054.0;La Feuillée;509.0;381.0;74,85%;128.0;25,15%;374.0;73,48%;98,16%;5.0;0,98%;1,31%;2.0;0,39%;0,52%;61.77;38.23;0.0
29;Finistère;29055.0;Le Folgoët;2587.0;1963.0;75,88%;624.0;24,12%;1916.0;74,06%;97,61%;36.0;1,39%;1,83%;11.0;0,43%;0,56%;22.6;77.41;0.0
29;Finistère;29056.0;La Forest-Landerneau;1581.0;1276.0;80,71%;305.0;19,29%;1253.0;79,25%;98,20%;16.0;1,01%;1,25%;7.0;0,44%;0,55%;31.61;68.4;0.0
29;Finistère;29057.0;La Forêt-Fouesnant;3061.0;2433.0;79,48%;628.0;20,52%;2385.0;77,92%;98,03%;36.0;1,18%;1,48%;12.0;0,39%;0,49%;22.68;77.32;0.0
29;Finistère;29058.0;Fouesnant;9539.0;7524.0;78,88%;2015.0;21,12%;7366.0;77,22%;97,90%;119.0;1,25%;1,58%;39.0;0,41%;0,52%;27.09;72.92;0.0
29;Finistère;29059.0;Garlan;779.0;586.0;75,22%;193.0;24,78%;578.0;74,20%;98,63%;5.0;0,64%;0,85%;3.0;0,39%;0,51%;38.06;61.94;0.0
29;Finistère;29060.0;Gouesnach;2612.0;2007.0;76,84%;605.0;23,16%;1961.0;75,08%;97,71%;30.0;1,15%;1,49%;16.0;0,61%;0,80%;29.32;70.68;0.0
29;Finistère;29061.0;Gouesnou;5397.0;4005.0;74,21%;1392.0;25,79%;3909.0;72,43%;97,60%;69.0;1,28%;1,72%;27.0;0,50%;0,67%;27.68;72.32;0.0
29;Finistère;29062.0;Gouézec;865.0;637.0;73,64%;228.0;26,36%;614.0;70,98%;96,39%;17.0;1,97%;2,67%;6.0;0,69%;0,94%;37.79;62.22;0.0
29;Finistère;29063.0;Goulien;368.0;298.0;80,98%;70.0;19,02%;287.0;77,99%;96,31%;6.0;1,63%;2,01%;5.0;1,36%;1,68%;24.04;75.97;0.0
29;Finistère;29064.0;Goulven;377.0;289.0;76,66%;88.0;23,34%;285.0;75,60%;98,62%;4.0;1,06%;1,38%;0.0;0,00%;0,00%;21.75;78.24;0.01
29;Finistère;29065.0;Gourlizon;735.0;539.0;73,33%;196.0;26,67%;526.0;71,56%;97,59%;10.0;1,36%;1,86%;3.0;0,41%;0,56%;29.66;70.33;0.01
29;Finistère;29066.0;Guengat;1451.0;1082.0;74,57%;369.0;25,43%;1061.0;73,12%;98,06%;13.0;0,90%;1,20%;8.0;0,55%;0,74%;28.08;71.9;0.02
29;Finistère;29067.0;Guerlesquin;1027.0;719.0;70,01%;308.0;29,99%;699.0;68,06%;97,22%;12.0;1,17%;1,67%;8.0;0,78%;1,11%;26.61;73.39;0.0
29;Finistère;29068.0;Guiclan;1801.0;1283.0;71,24%;518.0;28,76%;1258.0;69,85%;98,05%;14.0;0,78%;1,09%;11.0;0,61%;0,86%;24.56;75.43;0.01
29;Finistère;29069.0;Guilers;6690.0;4851.0;72,51%;1839.0;27,49%;4779.0;71,43%;98,52%;57.0;0,85%;1,18%;15.0;0,22%;0,31%;27.78;72.21;0.01
29;Finistère;29070.0;Guiler-sur-Goyen;412.0;317.0;76,94%;95.0;23,06%;311.0;75,49%;98,11%;5.0;1,21%;1,58%;1.0;0,24%;0,32%;31.19;68.81;0.0
29;Finistère;29071.0;Guilligomarc'h;667.0;465.0;69,72%;202.0;30,28%;447.0;67,02%;96,13%;15.0;2,25%;3,23%;3.0;0,45%;0,65%;40.49;59.51;0.0
29;Finistère;29072.0;Guilvinec;2497.0;1784.0;71,45%;713.0;28,55%;1735.0;69,48%;97,25%;27.0;1,08%;1,51%;22.0;0,88%;1,23%;27.96;72.05;0.0
29;Finistère;29073.0;Guimaëc;778.0;638.0;82,01%;140.0;17,99%;630.0;80,98%;98,75%;3.0;0,39%;0,47%;5.0;0,64%;0,78%;47.62;52.39;0.0
29;Finistère;29074.0;Guimiliau;809.0;565.0;69,84%;244.0;30,16%;543.0;67,12%;96,11%;17.0;2,10%;3,01%;5.0;0,62%;0,88%;26.52;73.48;0.0
29;Finistère;29075.0;Guipavas;11768.0;8695.0;73,89%;3073.0;26,11%;8513.0;72,34%;97,91%;130.0;1,10%;1,50%;52.0;0,44%;0,60%;29.17;70.82;0.01
29;Finistère;29076.0;Milizac-Guipronvel;3518.0;2655.0;75,47%;863.0;24,53%;2601.0;73,93%;97,97%;42.0;1,19%;1,58%;12.0;0,34%;0,45%;21.57;78.16;0.27
29;Finistère;29077.0;Guissény;1678.0;1256.0;74,85%;422.0;25,15%;1231.0;73,36%;98,01%;10.0;0,60%;0,80%;15.0;0,89%;1,19%;24.53;75.48;0.0
29;Finistère;29078.0;Hanvec;1668.0;1270.0;76,14%;398.0;23,86%;1241.0;74,40%;97,72%;20.0;1,20%;1,57%;9.0;0,54%;0,71%;48.43;51.57;0.0
29;Finistère;29079.0;Henvic;1048.0;809.0;77,19%;239.0;22,81%;788.0;75,19%;97,40%;14.0;1,34%;1,73%;7.0;0,67%;0,87%;28.55;71.45;0.0
29;Finistère;29080.0;Hôpital-Camfrout;1921.0;1496.0;77,88%;425.0;22,12%;1455.0;75,74%;97,26%;34.0;1,77%;2,27%;7.0;0,36%;0,47%;50.11;49.9;0.0
29;Finistère;29081.0;Huelgoat;1010.0;706.0;69,90%;304.0;30,10%;696.0;68,91%;98,58%;7.0;0,69%;0,99%;3.0;0,30%;0,42%;52.44;47.56;0.0
29;Finistère;29082.0;Ile-de-Batz;452.0;349.0;77,21%;103.0;22,79%;343.0;75,88%;98,28%;3.0;0,66%;0,86%;3.0;0,66%;0,86%;28.57;71.42;0.01
29;Finistère;29083.0;Ile-de-Sein;242.0;193.0;79,75%;49.0;20,25%;193.0;79,75%;100,00%;0.0;0,00%;0,00%;0.0;0,00%;0,00%;30.05;69.95;0.0
29;Finistère;29084.0;Ile-Molène;226.0;163.0;72,12%;63.0;27,88%;155.0;68,58%;95,09%;4.0;1,77%;2,45%;4.0;1,77%;2,45%;20.0;79.36;0.64
29;Finistère;29085.0;Ile-Tudy;713.0;585.0;82,05%;128.0;17,95%;576.0;80,79%;98,46%;6.0;0,84%;1,03%;3.0;0,42%;0,51%;31.6;68.4;0.0
29;Finistère;29086.0;Irvillac;1077.0;805.0;74,74%;272.0;25,26%;780.0;72,42%;96,89%;20.0;1,86%;2,48%;5.0;0,46%;0,62%;46.16;53.85;0.0
29;Finistère;29087.0;Le Juch;578.0;438.0;75,78%;140.0;24,22%;425.0;73,53%;97,03%;13.0;2,25%;2,97%;0.0;0,00%;0,00%;31.77;68.25;0.0
29;Finistère;29089.0;Kergloff;701.0;511.0;72,90%;190.0;27,10%;499.0;71,18%;97,65%;8.0;1,14%;1,57%;4.0;0,57%;0,78%;34.86;65.13;0.01
29;Finistère;29090.0;Kerlaz;698.0;543.0;77,79%;155.0;22,21%;531.0;76,07%;97,79%;9.0;1,29%;1,66%;3.0;0,43%;0,55%;39.54;60.45;0.01
29;Finistère;29091.0;Kerlouan;1835.0;1316.0;71,72%;519.0;28,28%;1285.0;70,03%;97,64%;12.0;0,65%;0,91%;19.0;1,04%;1,44%;22.02;77.99;0.0
29;Finistère;29093.0;Kernilis;966.0;684.0;70,81%;282.0;29,19%;654.0;67,70%;95,61%;25.0;2,59%;3,65%;5.0;0,52%;0,73%;20.95;78.75;0.3
29;Finistère;29094.0;Kernouës;577.0;426.0;73,83%;151.0;26,17%;417.0;72,27%;97,89%;7.0;1,21%;1,64%;2.0;0,35%;0,47%;21.58;78.42;0.0
29;Finistère;29095.0;Kersaint-Plabennec;1118.0;837.0;74,87%;281.0;25,13%;803.0;71,82%;95,94%;26.0;2,33%;3,11%;8.0;0,72%;0,96%;21.79;77.96;0.25
29;Finistère;29097.0;Lampaul-Guimiliau;1581.0;1137.0;71,92%;444.0;28,08%;1108.0;70,08%;97,45%;20.0;1,27%;1,76%;9.0;0,57%;0,79%;24.46;75.54;0.0
29;Finistère;29098.0;Lampaul-Plouarzel;1955.0;1519.0;77,70%;436.0;22,30%;1491.0;76,27%;98,16%;21.0;1,07%;1,38%;7.0;0,36%;0,46%;31.86;67.94;0.2
29;Finistère;29099.0;Lampaul-Ploudalmézeau;718.0;547.0;76,18%;171.0;23,82%;531.0;73,96%;97,07%;12.0;1,67%;2,19%;4.0;0,56%;0,73%;27.49;72.13;0.38
29;Finistère;29100.0;Lanarvily;331.0;243.0;73,41%;88.0;26,59%;241.0;72,81%;99,18%;2.0;0,60%;0,82%;0.0;0,00%;0,00%;27.38;72.61;0.01
29;Finistère;29101.0;Landéda;3158.0;2496.0;79,04%;662.0;20,96%;2438.0;77,20%;97,68%;44.0;1,39%;1,76%;14.0;0,44%;0,56%;33.43;66.57;0.0
29;Finistère;29102.0;Landeleau;778.0;519.0;66,71%;259.0;33,29%;515.0;66,20%;99,23%;1.0;0,13%;0,19%;3.0;0,39%;0,58%;38.06;61.94;0.0
29;Finistère;29103.0;Landerneau;11407.0;8257.0;72,39%;3150.0;27,61%;8071.0;70,75%;97,75%;136.0;1,19%;1,65%;50.0;0,44%;0,61%;33.1;66.91;0.0
29;Finistère;29104.0;Landévennec;312.0;241.0;77,24%;71.0;22,76%;230.0;73,72%;95,44%;10.0;3,21%;4,15%;1.0;0,32%;0,41%;38.26;61.74;0.0
29;Finistère;29105.0;Landivisiau;6767.0;4674.0;69,07%;2093.0;30,93%;4582.0;67,71%;98,03%;72.0;1,06%;1,54%;20.0;0,30%;0,43%;22.54;77.46;0.0
29;Finistère;29106.0;Landrévarzec;1422.0;1086.0;76,37%;336.0;23,63%;1048.0;73,70%;96,50%;33.0;2,32%;3,04%;5.0;0,35%;0,46%;30.63;69.37;0.0
29;Finistère;29107.0;Landudal;749.0;572.0;76,37%;177.0;23,63%;546.0;72,90%;95,45%;18.0;2,40%;3,15%;8.0;1,07%;1,40%;30.77;69.23;0.0
29;Finistère;29108.0;Landudec;1176.0;846.0;71,94%;330.0;28,06%;820.0;69,73%;96,93%;17.0;1,45%;2,01%;9.0;0,77%;1,06%;24.63;75.36;0.01
29;Finistère;29109.0;Landunvez;1377.0;1129.0;81,99%;248.0;18,01%;1094.0;79,45%;96,90%;29.0;2,11%;2,57%;6.0;0,44%;0,53%;24.59;75.05;0.36
29;Finistère;29110.0;Langolen;655.0;504.0;76,95%;151.0;23,05%;480.0;73,28%;95,24%;15.0;2,29%;2,98%;9.0;1,37%;1,79%;35.0;65.0;0.0
29;Finistère;29111.0;Lanhouarneau;900.0;679.0;75,44%;221.0;24,56%;657.0;73,00%;96,76%;15.0;1,67%;2,21%;7.0;0,78%;1,03%;18.11;81.89;0.0
29;Finistère;29112.0;Lanildut;902.0;747.0;82,82%;155.0;17,18%;731.0;81,04%;97,86%;10.0;1,11%;1,34%;6.0;0,67%;0,80%;24.21;75.65;0.14
29;Finistère;29113.0;Lanmeur;1794.0;1280.0;71,35%;514.0;28,65%;1249.0;69,62%;97,58%;11.0;0,61%;0,86%;20.0;1,11%;1,56%;36.11;63.89;0.0
29;Finistère;29114.0;Lannéanou;260.0;179.0;68,85%;81.0;31,15%;176.0;67,69%;98,32%;1.0;0,38%;0,56%;2.0;0,77%;1,12%;32.96;67.04;0.0
29;Finistère;29115.0;Lannédern;251.0;183.0;72,91%;68.0;27,09%;179.0;71,31%;97,81%;3.0;1,20%;1,64%;1.0;0,40%;0,55%;42.47;57.53;0.0
29;Finistère;29116.0;Lanneuffret;112.0;81.0;72,32%;31.0;27,68%;71.0;63,39%;87,65%;9.0;8,04%;11,11%;1.0;0,89%;1,23%;25.35;74.65;0.0
29;Finistère;29117.0;Lannilis;4434.0;3322.0;74,92%;1112.0;25,08%;3230.0;72,85%;97,23%;58.0;1,31%;1,75%;34.0;0,77%;1,02%;26.87;73.12;0.01
29;Finistère;29119.0;Lanrivoaré;1233.0;923.0;74,86%;310.0;25,14%;893.0;72,42%;96,75%;23.0;1,87%;2,49%;7.0;0,57%;0,76%;21.72;78.16;0.12
29;Finistère;29120.0;Lanvéoc;1536.0;1065.0;69,34%;471.0;30,66%;1031.0;67,12%;96,81%;22.0;1,43%;2,07%;12.0;0,78%;1,13%;33.47;66.53;0.0
29;Finistère;29122.0;Laz;531.0;395.0;74,39%;136.0;25,61%;381.0;71,75%;96,46%;11.0;2,07%;2,78%;3.0;0,56%;0,76%;38.57;61.41;0.02
29;Finistère;29123.0;Lennon;600.0;448.0;74,67%;152.0;25,33%;433.0;72,17%;96,65%;11.0;1,83%;2,46%;4.0;0,67%;0,89%;34.18;65.82;0.0
29;Finistère;29124.0;Lesneven;5851.0;3916.0;66,93%;1935.0;33,07%;3843.0;65,68%;98,14%;54.0;0,92%;1,38%;19.0;0,32%;0,49%;27.24;72.75;0.01
29;Finistère;29125.0;Leuhan;615.0;421.0;68,46%;194.0;31,54%;407.0;66,18%;96,67%;11.0;1,79%;2,61%;3.0;0,49%;0,71%;36.85;63.14;0.01
29;Finistère;29126.0;Loc-Brévalaire;173.0;142.0;82,08%;31.0;17,92%;138.0;79,77%;97,18%;3.0;1,73%;2,11%;1.0;0,58%;0,70%;22.46;76.8;0.74
29;Finistère;29128.0;Loc-Eguiner;260.0;205.0;78,85%;55.0;21,15%;203.0;78,08%;99,02%;2.0;0,77%;0,98%;0.0;0,00%;0,00%;14.28;85.72;0.0
29;Finistère;29130.0;Locmaria-Plouzané;4180.0;3237.0;77,44%;943.0;22,56%;3180.0;76,08%;98,24%;47.0;1,12%;1,45%;10.0;0,24%;0,31%;29.09;70.57;0.34
29;Finistère;29131.0;Locmélar;370.0;287.0;77,57%;83.0;22,43%;279.0;75,41%;97,21%;5.0;1,35%;1,74%;3.0;0,81%;1,05%;29.03;70.96;0.01
29;Finistère;29132.0;Locquénolé;645.0;547.0;84,81%;98.0;15,19%;532.0;82,48%;97,26%;11.0;1,71%;2,01%;4.0;0,62%;0,73%;39.47;60.52;0.01
29;Finistère;29133.0;Locquirec;1504.0;1201.0;79,85%;303.0;20,15%;1180.0;78,46%;98,25%;15.0;1,00%;1,25%;6.0;0,40%;0,50%;32.46;67.55;0.0
29;Finistère;29134.0;Locronan;760.0;588.0;77,37%;172.0;22,63%;572.0;75,26%;97,28%;13.0;1,71%;2,21%;3.0;0,39%;0,51%;45.27;54.72;0.01
29;Finistère;29135.0;Loctudy;4058.0;3089.0;76,12%;969.0;23,88%;3020.0;74,42%;97,77%;54.0;1,33%;1,75%;15.0;0,37%;0,49%;28.71;71.29;0.0
29;Finistère;29136.0;Locunolé;921.0;650.0;70,58%;271.0;29,42%;621.0;67,43%;95,54%;20.0;2,17%;3,08%;9.0;0,98%;1,38%;33.66;66.34;0.0
29;Finistère;29137.0;Logonna-Daoulas;1868.0;1481.0;79,28%;387.0;20,72%;1448.0;77,52%;97,77%;29.0;1,55%;1,96%;4.0;0,21%;0,27%;53.24;46.75;0.01
29;Finistère;29139.0;Lopérec;620.0;461.0;74,35%;159.0;25,65%;448.0;72,26%;97,18%;10.0;1,61%;2,17%;3.0;0,48%;0,65%;45.53;54.47;0.0
29;Finistère;29140.0;Loperhet;2972.0;2353.0;79,17%;619.0;20,83%;2283.0;76,82%;97,03%;56.0;1,88%;2,38%;14.0;0,47%;0,59%;44.29;55.71;0.0
29;Finistère;29141.0;Loqueffret;311.0;225.0;72,35%;86.0;27,65%;218.0;70,10%;96,89%;0.0;0,00%;0,00%;7.0;2,25%;3,11%;44.96;55.05;0.0
29;Finistère;29142.0;Lothey;324.0;248.0;76,54%;76.0;23,46%;243.0;75,00%;97,98%;3.0;0,93%;1,21%;2.0;0,62%;0,81%;37.03;62.96;0.01
29;Finistère;29143.0;Mahalon;769.0;587.0;76,33%;182.0;23,67%;566.0;73,60%;96,42%;15.0;1,95%;2,56%;6.0;0,78%;1,02%;26.14;73.86;0.0
29;Finistère;29144.0;La Martyre;557.0;407.0;73,07%;150.0;26,93%;397.0;71,27%;97,54%;10.0;1,80%;2,46%;0.0;0,00%;0,00%;32.49;67.5;0.01
29;Finistère;29145.0;Confort-Meilars;713.0;537.0;75,32%;176.0;24,68%;522.0;73,21%;97,21%;11.0;1,54%;2,05%;4.0;0,56%;0,74%;30.46;69.54;0.0
29;Finistère;29146.0;Melgven;2769.0;2031.0;73,35%;738.0;26,65%;1970.0;71,14%;97,00%;42.0;1,52%;2,07%;19.0;0,69%;0,94%;35.59;64.42;0.0
29;Finistère;29147.0;Mellac;2803.0;2091.0;74,60%;712.0;25,40%;2025.0;72,24%;96,84%;45.0;1,61%;2,15%;21.0;0,75%;1,00%;44.64;55.35;0.01
