CODGEO,LIBGEO,Code département,annee,type,code_com,geo_point,typemetric,nom_com,code_dep,valeur
56149,Noyal-Muzillac,56,2017,criminalite,56149,"47.59959682314105, -2.4595156343536195",taux pour mille,Noyal-Muzillac,56,7.9746205
56149,Noyal-Muzillac,56,2017,criminalite,56149,"47.59959682314105, -2.4595156343536195",taux pour mille,Noyal-Muzillac,56,0.0
56149,Noyal-Muzillac,56,2017,criminalite,56149,"47.59959682314105, -2.4595156343536195",taux pour mille,Noyal-Muzillac,56,0.4793751
56149,Noyal-Muzillac,56,2017,criminalite,56149,"47.59959682314105, -2.4595156343536195",taux pour mille,Noyal-Muzillac,56,7.1821903
56149,Noyal-Muzillac,56,2017,criminalite,56149,"47.59959682314105, -2.4595156343536195",taux pour mille,Noyal-Muzillac,56,1.9446179
56149,Noyal-Muzillac,56,2017,criminalite,56149,"47.59959682314105, -2.4595156343536195",taux pour mille,Noyal-Muzillac,56,0.459489
56149,Noyal-Muzillac,56,2017,criminalite,56149,"47.59959682314105, -2.4595156343536195",taux pour mille,Noyal-Muzillac,56,3.3306176
56149,Noyal-Muzillac,56,2017,criminalite,56149,"47.59959682314105, -2.4595156343536195",taux pour mille,Noyal-Muzillac,56,1.2612597
56149,Noyal-Muzillac,56,2017,criminalite,56149,"47.59959682314105, -2.4595156343536195",taux pour mille,Noyal-Muzillac,56,0.739702
56149,Noyal-Muzillac,56,2017,criminalite,56149,"47.59959682314105, -2.4595156343536195",taux pour mille,Noyal-Muzillac,56,0.0087378
56149,Noyal-Muzillac,56,2017,criminalite,56149,"47.59959682314105, -2.4595156343536195",taux pour mille,Noyal-Muzillac,56,2.4634638
56149,Noyal-Muzillac,56,2017,criminalite,56149,"47.59959682314105, -2.4595156343536195",taux pour mille,Noyal-Muzillac,56,1.158515
56149,Noyal-Muzillac,56,2017,criminalite,56149,"47.59959682314105, -2.4595156343536195",taux pour mille,Noyal-Muzillac,56,2.2311582
56149,Noyal-Muzillac,56,2017,criminalite,56149,"47.59959682314105, -2.4595156343536195",taux pour mille,Noyal-Muzillac,56,0.0210913
56151,Noyal-Pontivy,56,2017,criminalite,56151,"48.06146225598306, -2.891153502428296",taux pour mille,Noyal-Pontivy,56,1.0581807
56151,Noyal-Pontivy,56,2017,criminalite,56151,"48.06146225598306, -2.891153502428296",taux pour mille,Noyal-Pontivy,56,1.4052832
56151,Noyal-Pontivy,56,2017,criminalite,56151,"48.06146225598306, -2.891153502428296",taux pour mille,Noyal-Pontivy,56,4.0463843
56151,Noyal-Pontivy,56,2017,criminalite,56151,"48.06146225598306, -2.891153502428296",taux pour mille,Noyal-Pontivy,56,0.0494139
56151,Noyal-Pontivy,56,2017,criminalite,56151,"48.06146225598306, -2.891153502428296",taux pour mille,Noyal-Pontivy,56,7.9746205
56151,Noyal-Pontivy,56,2017,criminalite,56151,"48.06146225598306, -2.891153502428296",taux pour mille,Noyal-Pontivy,56,0.0
56151,Noyal-Pontivy,56,2017,criminalite,56151,"48.06146225598306, -2.891153502428296",taux pour mille,Noyal-Pontivy,56,0.4793751
56151,Noyal-Pontivy,56,2017,criminalite,56151,"48.06146225598306, -2.891153502428296",taux pour mille,Noyal-Pontivy,56,7.1821903
56151,Noyal-Pontivy,56,2017,criminalite,56151,"48.06146225598306, -2.891153502428296",taux pour mille,Noyal-Pontivy,56,1.9446179
56151,Noyal-Pontivy,56,2017,criminalite,56151,"48.06146225598306, -2.891153502428296",taux pour mille,Noyal-Pontivy,56,0.459489
56151,Noyal-Pontivy,56,2017,criminalite,56151,"48.06146225598306, -2.891153502428296",taux pour mille,Noyal-Pontivy,56,3.3306176
56151,Noyal-Pontivy,56,2017,criminalite,56151,"48.06146225598306, -2.891153502428296",taux pour mille,Noyal-Pontivy,56,1.2612597
56151,Noyal-Pontivy,56,2017,criminalite,56151,"48.06146225598306, -2.891153502428296",taux pour mille,Noyal-Pontivy,56,0.739702
56151,Noyal-Pontivy,56,2017,criminalite,56151,"48.06146225598306, -2.891153502428296",taux pour mille,Noyal-Pontivy,56,0.0087378
56151,Noyal-Pontivy,56,2017,criminalite,56151,"48.06146225598306, -2.891153502428296",taux pour mille,Noyal-Pontivy,56,2.4634638
56151,Noyal-Pontivy,56,2017,criminalite,56151,"48.06146225598306, -2.891153502428296",taux pour mille,Noyal-Pontivy,56,1.158515
56151,Noyal-Pontivy,56,2017,criminalite,56151,"48.06146225598306, -2.891153502428296",taux pour mille,Noyal-Pontivy,56,2.2311582
56151,Noyal-Pontivy,56,2017,criminalite,56151,"48.06146225598306, -2.891153502428296",taux pour mille,Noyal-Pontivy,56,0.0210913
56152,Le Palais,56,2017,criminalite,56152,"47.34273429458029, -3.1709176899174105",taux pour mille,Le Palais,56,1.0581807
56152,Le Palais,56,2017,criminalite,56152,"47.34273429458029, -3.1709176899174105",taux pour mille,Le Palais,56,1.4052832
56152,Le Palais,56,2017,criminalite,56152,"47.34273429458029, -3.1709176899174105",taux pour mille,Le Palais,56,4.0463843
56152,Le Palais,56,2017,criminalite,56152,"47.34273429458029, -3.1709176899174105",taux pour mille,Le Palais,56,0.0494139
56152,Le Palais,56,2017,criminalite,56152,"47.34273429458029, -3.1709176899174105",taux pour mille,Le Palais,56,7.9746205
56152,Le Palais,56,2017,criminalite,56152,"47.34273429458029, -3.1709176899174105",taux pour mille,Le Palais,56,0.0
56152,Le Palais,56,2017,criminalite,56152,"47.34273429458029, -3.1709176899174105",taux pour mille,Le Palais,56,0.4793751
56152,Le Palais,56,2017,criminalite,56152,"47.34273429458029, -3.1709176899174105",taux pour mille,Le Palais,56,7.1821903
56152,Le Palais,56,2017,criminalite,56152,"47.34273429458029, -3.1709176899174105",taux pour mille,Le Palais,56,1.9446179
56152,Le Palais,56,2017,criminalite,56152,"47.34273429458029, -3.1709176899174105",taux pour mille,Le Palais,56,0.459489
