CODGEO;LIBGEO;Code département;annee;type;code_com;geo_point;typemetric;nom_com;code_dep;valeur
22194;Plestin-les-Grèves;22;2017;creation nouvelles associations;22194;48.64771211551533, -3.6201791709357827;Création nouvelles associations;Plestin-les-Grèves;22;710.0
22195;Pleubian;22;2017;creation nouvelles associations;22195;48.842911190343344, -3.134493849898723;Création nouvelles associations;Pleubian;22;710.0
22196;Pleudaniel;22;2017;creation nouvelles associations;22196;48.76196277150734, -3.154469609002931;Création nouvelles associations;Pleudaniel;22;710.0
22197;Pleudihen-sur-Rance;22;2017;creation nouvelles associations;22197;48.50951544309431, -1.9412624801936378;Création nouvelles associations;Pleudihen-sur-Rance;22;710.0
22198;Pleumeur-Bodou;22;2017;creation nouvelles associations;22198;48.78542781504321, -3.518777493190809;Création nouvelles associations;Pleumeur-Bodou;22;710.0
22199;Pleumeur-Gautier;22;2017;creation nouvelles associations;22199;48.800469646874966, -3.151540920684789;Création nouvelles associations;Pleumeur-Gautier;22;710.0
22200;Pléven;22;2017;creation nouvelles associations;22200;48.49128434115146, -2.3211902889547233;Création nouvelles associations;Pléven;22;710.0
22201;Plévenon;22;2017;creation nouvelles associations;22201;48.65647836354202, -2.31997098103021;Création nouvelles associations;Plévenon;22;710.0
22202;Plévin;22;2017;creation nouvelles associations;22202;48.2236933611001, -3.516379511444769;Création nouvelles associations;Plévin;22;710.0
22203;Plœuc-L'Hermitage;22;2017;creation nouvelles associations;22203;48.34074131893954, -2.7952897427258603;Création nouvelles associations;Plœuc-L'Hermitage;22;710.0
22204;Ploëzal;22;2017;creation nouvelles associations;22204;48.71683177824035, -3.1808589207836055;Création nouvelles associations;Ploëzal;22;710.0
22205;Plorec-sur-Arguenon;22;2017;creation nouvelles associations;22205;48.46360846668484, -2.3010423354649867;Création nouvelles associations;Plorec-sur-Arguenon;22;710.0
22206;Châtelaudren-Plouagat;22;2017;creation nouvelles associations;22206;48.53038727713945, -2.989574473485287;Création nouvelles associations;Châtelaudren-Plouagat;22;710.0
22207;Plouaret;22;2017;creation nouvelles associations;22207;48.61949008013532, -3.483272137839892;Création nouvelles associations;Plouaret;22;710.0
22208;Plouasne;22;2017;creation nouvelles associations;22208;48.31178706593236, -2.007880383435003;Création nouvelles associations;Plouasne;22;710.0
22209;Beaussais-sur-Mer;22;2017;creation nouvelles associations;22209;48.56046648898241, -2.1365246980572077;Création nouvelles associations;Beaussais-sur-Mer;22;710.0
22210;Ploubazlanec;22;2017;creation nouvelles associations;22210;48.80531646998795, -3.044734163599906;Création nouvelles associations;Ploubazlanec;22;710.0
22211;Ploubezre;22;2017;creation nouvelles associations;22211;48.685540104635514, -3.4484114804534305;Création nouvelles associations;Ploubezre;22;710.0
22212;Plouëc-du-Trieux;22;2017;creation nouvelles associations;22212;48.67218252212366, -3.1875937861160675;Création nouvelles associations;Plouëc-du-Trieux;22;710.0
22213;Plouër-sur-Rance;22;2017;creation nouvelles associations;22213;48.525076993155004, -2.0064772868034786;Création nouvelles associations;Plouër-sur-Rance;22;710.0
22214;Plouézec;22;2017;creation nouvelles associations;22214;48.73857830623221, -2.9792489742525143;Création nouvelles associations;Plouézec;22;710.0
22215;Ploufragan;22;2017;creation nouvelles associations;22215;48.487289095102696, -2.8081004181194076;Création nouvelles associations;Ploufragan;22;710.0
22216;Plougonver;22;2017;creation nouvelles associations;22216;48.4850234183266, -3.3748184940250456;Création nouvelles associations;Plougonver;22;710.0
22217;Plougras;22;2017;creation nouvelles associations;22217;48.496580804818194, -3.5645663818142;Création nouvelles associations;Plougras;22;710.0
22218;Plougrescant;22;2017;creation nouvelles associations;22218;48.83997977804071, -3.239732572991491;Création nouvelles associations;Plougrescant;22;710.0
22219;Plouguenast-Langast;22;2017;creation nouvelles associations;22219;48.27977801969337, -2.6900266392636634;Création nouvelles associations;Plouguenast-Langast;22;710.0
22220;Plouguernével;22;2017;creation nouvelles associations;22220;48.23416976040906, -3.2473071374026845;Création nouvelles associations;Plouguernével;22;710.0
