LIBGEO;CODGEO;filiere;energie_type;production_mwh;puissances_kw;Code département;Code de la commune
Scaër;29274;Éolien terrestre;Electricité;25113.0;27650.0;29;274
Scaër;29274;Fossile;Chaleur;294.0;2194.0;29;274
Scaër;29274;Fossile;Electricité;262.0;1950.0;29;274
Scaër;29274;Hydroélectricité;Electricité;569.0;360.0;29;274
Scaër;29274;PAC (aérothermie et géothermie);Chaleur;2194.0;2791.0;29;274
Scaër;29274;Solaire PV;Electricité;193.0;274.0;29;274
Scaër;29274;Solaire thermique;Chaleur;69.0;100.0;29;274
Scrignac;29275;Bois énergie chaufferies;Chaleur;448.0;250.0;29;275
Scrignac;29275;Bois énergie domestique;Chaleur;2013.0;2385.0;29;275
Scrignac;29275;Hydroélectricité;Electricité;0.0;0.0;29;275
Scrignac;29275;PAC (aérothermie et géothermie);Chaleur;591.0;751.0;29;275
Scrignac;29275;Solaire thermique;Chaleur;19.0;30.0;29;275
Sibiril;29276;Bois énergie domestique;Chaleur;2683.0;3179.0;29;276
Sibiril;29276;Hydroélectricité;Electricité;0.0;0.0;29;276
Sibiril;29276;PAC (aérothermie et géothermie);Chaleur;612.0;779.0;29;276
Sibiril;29276;Solaire PV;Electricité;205.0;193.0;29;276
Sibiril;29276;Solaire thermique;Chaleur;19.0;30.0;29;276
Sizun;29277;Bois énergie chaufferies;Chaleur;450.0;220.0;29;277
Sizun;29277;Bois énergie domestique;Chaleur;4128.0;4891.0;29;277
Sizun;29277;Hydroélectricité;Electricité;340.0;160.0;29;277
Sizun;29277;Méthanisation;Chaleur;280.0;40.0;29;277
Sizun;29277;PAC (aérothermie et géothermie);Chaleur;871.0;1108.0;29;277
Sizun;29277;Solaire PV;Electricité;122.0;122.0;29;277
Sizun;29277;Solaire thermique;Chaleur;27.0;40.0;29;277
Spézet;29278;Bois énergie domestique;Chaleur;4168.0;4938.0;29;278
Spézet;29278;Hydroélectricité;Electricité;0.0;0.0;29;278
Spézet;29278;PAC (aérothermie et géothermie);Chaleur;929.0;1181.0;29;278
Spézet;29278;Solaire PV;Electricité;206.0;218.0;29;278
Spézet;29278;Solaire thermique;Chaleur;29.0;40.0;29;278
Taulé;29279;Bois énergie chaufferies;Chaleur;0.0;0.0;29;279
Taulé;29279;Bois énergie domestique;Chaleur;5004.0;5928.0;29;279
Taulé;29279;Fossile;Chaleur;13128.0;8083.0;29;279
Taulé;29279;Fossile;Electricité;11669.0;7185.0;29;279
Taulé;29279;Hydroélectricité;Electricité;112.0;50.0;29;279
Taulé;29279;Méthanisation;Chaleur;0.0;0.0;29;279
Taulé;29279;Méthanisation;Electricité;0.0;0.0;29;279
Taulé;29279;PAC (aérothermie et géothermie);Chaleur;1100.0;1399.0;29;279
Taulé;29279;Solaire PV;Electricité;486.0;407.0;29;279
Taulé;29279;Solaire thermique;Chaleur;34.0;50.0;29;279
Telgruc-sur-Mer;29280;Bois énergie domestique;Chaleur;4748.0;5625.0;29;280
Telgruc-sur-Mer;29280;Hydroélectricité;Electricité;0.0;0.0;29;280
Telgruc-sur-Mer;29280;PAC (aérothermie et géothermie);Chaleur;1185.0;1507.0;29;280
Telgruc-sur-Mer;29280;Solaire PV;Electricité;195.0;170.0;29;280
Telgruc-sur-Mer;29280;Solaire thermique;Chaleur;37.0;50.0;29;280
Tourch;29281;Bois énergie domestique;Chaleur;1725.0;2043.0;29;281
Tourch;29281;Hydroélectricité;Electricité;0.0;0.0;29;281
Tourch;29281;PAC (aérothermie et géothermie);Chaleur;387.0;493.0;29;281
Tourch;29281;Solaire thermique;Chaleur;12.0;20.0;29;281
Trébabu;29282;Bois énergie domestique;Chaleur;664.0;787.0;29;282
Trébabu;29282;Hydroélectricité;Electricité;0.0;0.0;29;282
Trébabu;29282;PAC (aérothermie et géothermie);Chaleur;141.0;180.0;29;282
Trébabu;29282;Solaire thermique;Chaleur;4.0;10.0;29;282
Treffiagat;29284;Bois énergie domestique;Chaleur;4189.0;4963.0;29;284
Treffiagat;29284;Hydroélectricité;Electricité;0.0;0.0;29;284
Treffiagat;29284;PAC (aérothermie et géothermie);Chaleur;1439.0;1831.0;29;284
Treffiagat;29284;Solaire PV;Electricité;29.0;29.0;29;284
Treffiagat;29284;Solaire thermique;Chaleur;45.0;60.0;29;284
Tréflaouénan;29285;Bois énergie domestique;Chaleur;1061.0;1257.0;29;285
Tréflaouénan;29285;Hydroélectricité;Electricité;0.0;0.0;29;285
Tréflaouénan;29285;PAC (aérothermie et géothermie);Chaleur;213.0;272.0;29;285
Tréflaouénan;29285;Solaire PV;Electricité;161.0;140.0;29;285
Tréflaouénan;29285;Solaire thermique;Chaleur;7.0;10.0;29;285
Tréflévénez;29286;Bois énergie domestique;Chaleur;469.0;556.0;29;286
Tréflévénez;29286;Hydroélectricité;Electricité;0.0;0.0;29;286
Tréflévénez;29286;PAC (aérothermie et géothermie);Chaleur;96.0;122.0;29;286
Tréflévénez;29286;Solaire thermique;Chaleur;3.0;0.0;29;286
Tréflez;29287;Bois énergie domestique;Chaleur;2135.0;2529.0;29;287
Tréflez;29287;Hydroélectricité;Electricité;0.0;0.0;29;287
Tréflez;29287;PAC (aérothermie et géothermie);Chaleur;538.0;684.0;29;287
Tréflez;29287;Solaire PV;Electricité;127.0;113.0;29;287
Tréflez;29287;Solaire thermique;Chaleur;17.0;20.0;29;287
Trégarantec;29288;Bois énergie domestique;Chaleur;922.0;1093.0;29;288
Trégarantec;29288;Hydroélectricité;Electricité;0.0;0.0;29;288
Trégarantec;29288;PAC (aérothermie et géothermie);Chaleur;197.0;251.0;29;288
Trégarantec;29288;Solaire thermique;Chaleur;6.0;10.0;29;288
Trégarvan;29289;Bois énergie domestique;Chaleur;346.0;410.0;29;289
Trégarvan;29289;Hydroélectricité;Electricité;0.0;0.0;29;289
Trégarvan;29289;PAC (aérothermie et géothermie);Chaleur;102.0;130.0;29;289
Trégarvan;29289;Solaire thermique;Chaleur;3.0;0.0;29;289
Tréglonou;29290;Bois énergie domestique;Chaleur;1158.0;1372.0;29;290
Tréglonou;29290;Hydroélectricité;Electricité;0.0;0.0;29;290
Tréglonou;29290;PAC (aérothermie et géothermie);Chaleur;247.0;315.0;29;290
Tréglonou;29290;Solaire PV;Electricité;78.0;70.0;29;290
Tréglonou;29290;Solaire thermique;Chaleur;8.0;10.0;29;290
Trégourez;29291;Bois énergie domestique;Chaleur;1754.0;2078.0;29;291
Trégourez;29291;Hydroélectricité;Electricité;0.0;0.0;29;291
Trégourez;29291;Méthanisation;Chaleur;0.0;0.0;29;291
Trégourez;29291;Méthanisation;Electricité;0.0;0.0;29;291
Trégourez;29291;PAC (aérothermie et géothermie);Chaleur;405.0;515.0;29;291
Trégourez;29291;Solaire PV;Electricité;116.0;100.0;29;291
Trégourez;29291;Solaire thermique;Chaleur;13.0;20.0;29;291
Tréguennec;29292;Bois énergie domestique;Chaleur;699.0;828.0;29;292
Tréguennec;29292;Hydroélectricité;Electricité;0.0;0.0;29;292
Tréguennec;29292;PAC (aérothermie et géothermie);Chaleur;208.0;265.0;29;292
Tréguennec;29292;Solaire thermique;Chaleur;7.0;10.0;29;292
Trégunc;29293;Bois énergie chaufferies;Chaleur;120.0;112.0;29;293
Trégunc;29293;Bois énergie domestique;Chaleur;15336.0;18170.0;29;293
Trégunc;29293;Hydroélectricité;Electricité;0.0;0.0;29;293
Trégunc;29293;PAC (aérothermie et géothermie);Chaleur;3536.0;4497.0;29;293
Trégunc;29293;Solaire PV;Electricité;317.0;234.0;29;293
Trégunc;29293;Solaire thermique;Chaleur;110.0;150.0;29;293
Le Tréhou;29294;Bois énergie domestique;Chaleur;1122.0;1329.0;29;294
Le Tréhou;29294;Hydroélectricité;Electricité;0.0;0.0;29;294
Le Tréhou;29294;Méthanisation;Chaleur;0.0;0.0;29;294
Le Tréhou;29294;PAC (aérothermie et géothermie);Chaleur;218.0;278.0;29;294
Le Tréhou;29294;Solaire PV;Electricité;148.0;144.0;29;294
Le Tréhou;29294;Solaire thermique;Chaleur;7.0;10.0;29;294
Trémaouézan;29295;Bois énergie domestique;Chaleur;867.0;1027.0;29;295
Trémaouézan;29295;Hydroélectricité;Electricité;0.0;0.0;29;295
Trémaouézan;29295;PAC (aérothermie et géothermie);Chaleur;182.0;232.0;29;295
Trémaouézan;29295;Solaire thermique;Chaleur;6.0;10.0;29;295
Tréméoc;29296;Bois énergie domestique;Chaleur;2185.0;2589.0;29;296
Tréméoc;29296;Hydroélectricité;Electricité;0.0;0.0;29;296
Tréméoc;29296;PAC (aérothermie et géothermie);Chaleur;483.0;614.0;29;296
Tréméoc;29296;Solaire thermique;Chaleur;15.0;20.0;29;296
Tréméven;29297;Bois énergie domestique;Chaleur;4456.0;5279.0;29;297
Tréméven;29297;Hydroélectricité;Electricité;0.0;0.0;29;297
Tréméven;29297;PAC (aérothermie et géothermie);Chaleur;819.0;1042.0;29;297
Tréméven;29297;Solaire PV;Electricité;24.0;26.0;29;297
Tréméven;29297;Solaire thermique;Chaleur;26.0;40.0;29;297
Tréogat;29298;Bois énergie domestique;Chaleur;1079.0;1278.0;29;298
Tréogat;29298;Hydroélectricité;Electricité;0.0;0.0;29;298
Tréogat;29298;PAC (aérothermie et géothermie);Chaleur;283.0;360.0;29;298
Tréogat;29298;Solaire thermique;Chaleur;9.0;10.0;29;298
Tréouergat;29299;Bois énergie domestique;Chaleur;508.0;602.0;29;299
Tréouergat;29299;Hydroélectricité;Electricité;0.0;0.0;29;299
Tréouergat;29299;PAC (aérothermie et géothermie);Chaleur;110.0;140.0;29;299
Tréouergat;29299;Solaire thermique;Chaleur;3.0;0.0;29;299
Le Trévoux;29300;Bois énergie chaufferies;Chaleur;156.0;110.0;29;300
Le Trévoux;29300;Bois énergie domestique;Chaleur;2835.0;3358.0;29;300
Le Trévoux;29300;Hydroélectricité;Electricité;0.0;0.0;29;300
Le Trévoux;29300;PAC (aérothermie et géothermie);Chaleur;546.0;695.0;29;300
Le Trévoux;29300;Solaire PV;Electricité;100.0;108.0;29;300
Le Trévoux;29300;Solaire thermique;Chaleur;17.0;20.0;29;300
Trézilidé;29301;Bois énergie domestique;Chaleur;694.0;822.0;29;301
Trézilidé;29301;Hydroélectricité;Electricité;0.0;0.0;29;301
Trézilidé;29301;PAC (aérothermie et géothermie);Chaleur;133.0;169.0;29;301
Trézilidé;29301;Solaire thermique;Chaleur;4.0;10.0;29;301
Pont-de-Buis-lès-Quimerch;29302;Bois énergie chaufferies;Chaleur;676.0;200.0;29;302
Pont-de-Buis-lès-Quimerch;29302;Bois énergie domestique;Chaleur;6931.0;8211.0;29;302
Pont-de-Buis-lès-Quimerch;29302;Hydroélectricité;Electricité;0.0;0.0;29;302
Pont-de-Buis-lès-Quimerch;29302;PAC (aérothermie et géothermie);Chaleur;1441.0;1833.0;29;302
Pont-de-Buis-lès-Quimerch;29302;Solaire PV;Electricité;208.0;318.0;29;302
Pont-de-Buis-lès-Quimerch;29302;Solaire thermique;Chaleur;45.0;60.0;29;302
Acigné;35001;Bois énergie chaufferies;Chaleur;230.0;70.0;35;001
Acigné;35001;Bois énergie domestique;Chaleur;6442.0;7632.0;35;001
Acigné;35001;Hydroélectricité;Electricité;0.0;0.0;35;001
Acigné;35001;PAC (aérothermie et géothermie);Chaleur;1608.0;2045.0;35;001
Acigné;35001;Solaire PV;Electricité;136.0;143.0;35;001
Acigné;35001;Solaire thermique;Chaleur;50.0;70.0;35;001
Amanlis;35002;Bois énergie domestique;Chaleur;2684.0;3180.0;35;002
Amanlis;35002;Hydroélectricité;Electricité;0.0;0.0;35;002
Amanlis;35002;PAC (aérothermie et géothermie);Chaleur;567.0;721.0;35;002
Amanlis;35002;Solaire PV;Electricité;123.0;119.0;35;002
Amanlis;35002;Solaire thermique;Chaleur;18.0;20.0;35;002
Andouillé-Neuville;35003;Bois énergie domestique;Chaleur;1377.0;1632.0;35;003
Andouillé-Neuville;35003;Hydroélectricité;Electricité;0.0;0.0;35;003
Andouillé-Neuville;35003;Méthanisation;Chaleur;0.0;0.0;35;003
Andouillé-Neuville;35003;Méthanisation;Electricité;0.0;0.0;35;003
Andouillé-Neuville;35003;PAC (aérothermie et géothermie);Chaleur;288.0;367.0;35;003
Andouillé-Neuville;35003;Solaire PV;Electricité;85.0;82.0;35;003
Andouillé-Neuville;35003;Solaire thermique;Chaleur;9.0;10.0;35;003
Val-Couesnon;35004;Bois énergie chaufferies;Chaleur;21694.0;4335.0;35;004
Val-Couesnon;35004;Bois énergie domestique;Chaleur;7547.0;8942.0;35;004
Val-Couesnon;35004;Hydroélectricité;Electricité;0.0;0.0;35;004
Val-Couesnon;35004;PAC (aérothermie et géothermie);Chaleur;1658.0;2109.0;35;004
Val-Couesnon;35004;Solaire PV;Electricité;406.0;388.0;35;004
Val-Couesnon;35004;Solaire thermique;Chaleur;52.0;70.0;35;004
Arbrissel;35005;Bois énergie domestique;Chaleur;501.0;594.0;35;005
Arbrissel;35005;Hydroélectricité;Electricité;0.0;0.0;35;005
Arbrissel;35005;PAC (aérothermie et géothermie);Chaleur;94.0;119.0;35;005
Arbrissel;35005;Solaire PV;Electricité;134.0;184.0;35;005
Arbrissel;35005;Solaire thermique;Chaleur;3.0;0.0;35;005
Argentré-du-Plessis;35006;Bois énergie chaufferies;Chaleur;10567.0;7760.0;35;006
Argentré-du-Plessis;35006;Bois énergie domestique;Chaleur;6586.0;7803.0;35;006
Argentré-du-Plessis;35006;Hydroélectricité;Electricité;0.0;0.0;35;006
Argentré-du-Plessis;35006;Méthanisation;Biométhane;0.0;0.0;35;006
Argentré-du-Plessis;35006;PAC (aérothermie et géothermie);Chaleur;1350.0;1717.0;35;006
Argentré-du-Plessis;35006;Solaire PV;Electricité;355.0;331.0;35;006
Argentré-du-Plessis;35006;Solaire thermique;Chaleur;42.0;60.0;35;006
Aubigné;35007;Bois énergie domestique;Chaleur;653.0;774.0;35;007
Aubigné;35007;Hydroélectricité;Electricité;0.0;0.0;35;007
Aubigné;35007;Méthanisation;Biométhane;0.0;0.0;35;007
Aubigné;35007;PAC (aérothermie et géothermie);Chaleur;135.0;172.0;35;007
Aubigné;35007;Solaire thermique;Chaleur;4.0;10.0;35;007
Availles-sur-Seiche;35008;Bois énergie chaufferies;Chaleur;115.0;60.0;35;008
Availles-sur-Seiche;35008;Bois énergie domestique;Chaleur;1040.0;1232.0;35;008
Availles-sur-Seiche;35008;Hydroélectricité;Electricité;0.0;0.0;35;008
Availles-sur-Seiche;35008;PAC (aérothermie et géothermie);Chaleur;187.0;238.0;35;008
Availles-sur-Seiche;35008;Solaire PV;Electricité;674.0;541.0;35;008
Availles-sur-Seiche;35008;Solaire thermique;Chaleur;6.0;10.0;35;008
Baguer-Morvan;35009;Bois énergie chaufferies;Chaleur;58.0;85.0;35;009
Baguer-Morvan;35009;Bois énergie domestique;Chaleur;3079.0;3648.0;35;009
Baguer-Morvan;35009;Hydroélectricité;Electricité;0.0;0.0;35;009
Baguer-Morvan;35009;PAC (aérothermie et géothermie);Chaleur;614.0;781.0;35;009
Baguer-Morvan;35009;Solaire thermique;Chaleur;19.0;30.0;35;009
Baguer-Pican;35010;Bois énergie domestique;Chaleur;2578.0;3054.0;35;010
Baguer-Pican;35010;Hydroélectricité;Electricité;0.0;0.0;35;010
Baguer-Pican;35010;Méthanisation;Biométhane;0.0;0.0;35;010
Baguer-Pican;35010;Méthanisation;Chaleur;0.0;0.0;35;010
Baguer-Pican;35010;Méthanisation;Electricité;0.0;0.0;35;010
Baguer-Pican;35010;PAC (aérothermie et géothermie);Chaleur;568.0;723.0;35;010
Baguer-Pican;35010;Solaire PV;Electricité;412.0;384.0;35;010
Baguer-Pican;35010;Solaire thermique;Chaleur;18.0;20.0;35;010
Bain-de-Bretagne;35012;Bois énergie domestique;Chaleur;7906.0;9367.0;35;012
Bain-de-Bretagne;35012;Éolien terrestre;Electricité;15.0;10.0;35;012
Bain-de-Bretagne;35012;Hydroélectricité;Electricité;0.0;0.0;35;012
Bain-de-Bretagne;35012;Méthanisation;Biométhane;0.0;0.0;35;012
Bain-de-Bretagne;35012;PAC (aérothermie et géothermie);Chaleur;2088.0;2655.0;35;012
Bain-de-Bretagne;35012;Solaire PV;Electricité;632.0;614.0;35;012
Bain-de-Bretagne;35012;Solaire thermique;Chaleur;65.0;90.0;35;012
Bains-sur-Oust;35013;Bois énergie domestique;Chaleur;6828.0;8090.0;35;013
Bains-sur-Oust;35013;Hydroélectricité;Electricité;0.0;0.0;35;013
Bains-sur-Oust;35013;PAC (aérothermie et géothermie);Chaleur;1356.0;1724.0;35;013
Bains-sur-Oust;35013;Solaire PV;Electricité;620.0;534.0;35;013
Bains-sur-Oust;35013;Solaire thermique;Chaleur;42.0;60.0;35;013
Bais;35014;Bois énergie chaufferies;Chaleur;131.0;80.0;35;014
Bais;35014;Bois énergie domestique;Chaleur;4102.0;4860.0;35;014
Bais;35014;Hydroélectricité;Electricité;0.0;0.0;35;014
Bais;35014;Méthanisation;Chaleur;2817.0;402.0;35;014
Bais;35014;Méthanisation;Electricité;0.0;0.0;35;014
Bais;35014;PAC (aérothermie et géothermie);Chaleur;757.0;963.0;35;014
Bais;35014;Solaire PV;Electricité;262.0;226.0;35;014
Bais;35014;Solaire thermique;Chaleur;24.0;30.0;35;014
Balazé;35015;Bois énergie domestique;Chaleur;3331.0;3947.0;35;015
Balazé;35015;Éolien terrestre;Electricité;14190.0;8300.0;35;015
Balazé;35015;Hydroélectricité;Electricité;0.0;0.0;35;015
Balazé;35015;PAC (aérothermie et géothermie);Chaleur;692.0;881.0;35;015
Balazé;35015;Solaire PV;Electricité;305.0;357.0;35;015
Balazé;35015;Solaire thermique;Chaleur;22.0;30.0;35;015
Baulon;35016;Bois énergie chaufferies;Chaleur;0.0;0.0;35;016
Baulon;35016;Bois énergie domestique;Chaleur;3372.0;3995.0;35;016
Baulon;35016;Hydroélectricité;Electricité;0.0;0.0;35;016
Baulon;35016;PAC (aérothermie et géothermie);Chaleur;697.0;886.0;35;016
Baulon;35016;Solaire PV;Electricité;229.0;218.0;35;016
Baulon;35016;Solaire thermique;Chaleur;22.0;30.0;35;016
La Baussaine;35017;Bois énergie domestique;Chaleur;1017.0;1205.0;35;017
La Baussaine;35017;Hydroélectricité;Electricité;0.0;0.0;35;017
La Baussaine;35017;PAC (aérothermie et géothermie);Chaleur;216.0;274.0;35;017
La Baussaine;35017;Solaire thermique;Chaleur;7.0;10.0;35;017
La Bazouge-du-Désert;35018;Bois énergie chaufferies;Chaleur;445.0;355.0;35;018
La Bazouge-du-Désert;35018;Bois énergie domestique;Chaleur;1848.0;2190.0;35;018
La Bazouge-du-Désert;35018;Hydroélectricité;Electricité;0.0;0.0;35;018
La Bazouge-du-Désert;35018;Méthanisation;Chaleur;0.0;0.0;35;018
La Bazouge-du-Désert;35018;Méthanisation;Electricité;0.0;0.0;35;018
La Bazouge-du-Désert;35018;PAC (aérothermie et géothermie);Chaleur;407.0;517.0;35;018
La Bazouge-du-Désert;35018;Solaire PV;Electricité;68.0;65.0;35;018
La Bazouge-du-Désert;35018;Solaire thermique;Chaleur;13.0;20.0;35;018
Bazouges-la-Pérouse;35019;Bois énergie chaufferies;Chaleur;526.0;226.0;35;019
Bazouges-la-Pérouse;35019;Bois énergie domestique;Chaleur;3530.0;4183.0;35;019
Bazouges-la-Pérouse;35019;Éolien terrestre;Electricité;0.0;0.0;35;019
Bazouges-la-Pérouse;35019;Hydroélectricité;Electricité;0.0;0.0;35;019
Bazouges-la-Pérouse;35019;PAC (aérothermie et géothermie);Chaleur;775.0;985.0;35;019
Bazouges-la-Pérouse;35019;Solaire PV;Electricité;95.0;97.0;35;019
Bazouges-la-Pérouse;35019;Solaire thermique;Chaleur;24.0;30.0;35;019
Beaucé;35021;Bois énergie domestique;Chaleur;1761.0;2087.0;35;021
Beaucé;35021;Hydroélectricité;Electricité;0.0;0.0;35;021
Beaucé;35021;PAC (aérothermie et géothermie);Chaleur;434.0;552.0;35;021
Beaucé;35021;Solaire PV;Electricité;31.0;37.0;35;021
Beaucé;35021;Solaire thermique;Chaleur;14.0;20.0;35;021
Bécherel;35022;Bois énergie domestique;Chaleur;934.0;1107.0;35;022
Bécherel;35022;Hydroélectricité;Electricité;0.0;0.0;35;022
Bécherel;35022;PAC (aérothermie et géothermie);Chaleur;215.0;274.0;35;022
Bécherel;35022;Solaire thermique;Chaleur;7.0;10.0;35;022
Bédée;35023;Bois énergie chaufferies;Chaleur;51.0;35.0;35;023
Bédée;35023;Bois énergie domestique;Chaleur;4988.0;5910.0;35;023
Bédée;35023;Hydroélectricité;Electricité;0.0;0.0;35;023
Bédée;35023;PAC (aérothermie et géothermie);Chaleur;1261.0;1604.0;35;023
Bédée;35023;Solaire PV;Electricité;149.0;198.0;35;023
Bédée;35023;Solaire thermique;Chaleur;39.0;60.0;35;023
Betton;35024;Bois énergie chaufferies;Chaleur;245.0;250.0;35;024
Betton;35024;Bois énergie domestique;Chaleur;10861.0;12868.0;35;024
Betton;35024;Hydroélectricité;Electricité;0.0;0.0;35;024
Betton;35024;Méthanisation;Biométhane;0.0;0.0;35;024
Betton;35024;PAC (aérothermie et géothermie);Chaleur;2676.0;3403.0;35;024
Betton;35024;Solaire PV;Electricité;197.0;180.0;35;024
Betton;35024;Solaire thermique;Chaleur;84.0;120.0;35;024
Billé;35025;Bois énergie chaufferies;Chaleur;120.0;110.0;35;025
Billé;35025;Bois énergie domestique;Chaleur;1697.0;2011.0;35;025
Billé;35025;Hydroélectricité;Electricité;0.0;0.0;35;025
Billé;35025;PAC (aérothermie et géothermie);Chaleur;350.0;445.0;35;025
Billé;35025;Solaire PV;Electricité;31.0;35.0;35;025
Billé;35025;Solaire thermique;Chaleur;11.0;20.0;35;025
Bléruais;35026;Bois énergie domestique;Chaleur;185.0;220.0;35;026
Bléruais;35026;Hydroélectricité;Electricité;0.0;0.0;35;026
Bléruais;35026;PAC (aérothermie et géothermie);Chaleur;36.0;46.0;35;026
Bléruais;35026;Solaire thermique;Chaleur;1.0;0.0;35;026
Boisgervilly;35027;Bois énergie domestique;Chaleur;2671.0;3164.0;35;027
Boisgervilly;35027;Hydroélectricité;Electricité;0.0;0.0;35;027
Boisgervilly;35027;Méthanisation;Biométhane;0.0;0.0;35;027
Boisgervilly;35027;Méthanisation;Chaleur;1892.0;126.0;35;027
Boisgervilly;35027;Méthanisation;Electricité;1577.0;105.0;35;027
Boisgervilly;35027;PAC (aérothermie et géothermie);Chaleur;538.0;685.0;35;027
Boisgervilly;35027;Solaire PV;Electricité;450.0;412.0;35;027
Boisgervilly;35027;Solaire thermique;Chaleur;17.0;20.0;35;027
Boistrudan;35028;Bois énergie domestique;Chaleur;1126.0;1334.0;35;028
Boistrudan;35028;Hydroélectricité;Electricité;0.0;0.0;35;028
Boistrudan;35028;PAC (aérothermie et géothermie);Chaleur;234.0;298.0;35;028
Boistrudan;35028;Solaire thermique;Chaleur;7.0;10.0;35;028
Bonnemain;35029;Bois énergie domestique;Chaleur;2951.0;3496.0;35;029
Bonnemain;35029;Hydroélectricité;Electricité;0.0;0.0;35;029
Bonnemain;35029;PAC (aérothermie et géothermie);Chaleur;615.0;783.0;35;029
Bonnemain;35029;Solaire PV;Electricité;2073.0;1980.0;35;029
Bonnemain;35029;Solaire thermique;Chaleur;19.0;30.0;35;029
La Bosse-de-Bretagne;35030;Bois énergie domestique;Chaleur;1051.0;1245.0;35;030
La Bosse-de-Bretagne;35030;Hydroélectricité;Electricité;0.0;0.0;35;030
La Bosse-de-Bretagne;35030;PAC (aérothermie et géothermie);Chaleur;232.0;296.0;35;030
La Bosse-de-Bretagne;35030;Solaire PV;Electricité;92.0;92.0;35;030
La Bosse-de-Bretagne;35030;Solaire thermique;Chaleur;7.0;10.0;35;030
La Bouëxière;35031;Bois énergie chaufferies;Chaleur;0.0;0.0;35;031
La Bouëxière;35031;Bois énergie domestique;Chaleur;6387.0;7567.0;35;031
La Bouëxière;35031;Hydroélectricité;Electricité;0.0;0.0;35;031
La Bouëxière;35031;PAC (aérothermie et géothermie);Chaleur;1329.0;1691.0;35;031
