CODGEO,LIBGEO,Code département,annee,type,code_com,geo_point,typemetric,nom_com,code_dep,valeur
22245,Pluzunet,22,2024,criminalite,22245,"48.63674271423779, -3.3714806804905773",taux pour mille,Pluzunet,22,3.9291876
22245,Pluzunet,22,2024,criminalite,22245,"48.63674271423779, -3.3714806804905773",taux pour mille,Pluzunet,22,1.3976677
22245,Pluzunet,22,2024,criminalite,22245,"48.63674271423779, -3.3714806804905773",taux pour mille,Pluzunet,22,2.1087721
22245,Pluzunet,22,2024,criminalite,22245,"48.63674271423779, -3.3714806804905773",taux pour mille,Pluzunet,22,0.0368115
22246,Pommeret,22,2024,criminalite,22246,"48.45848844728416, -2.62222372557139",taux pour mille,Pommeret,22,2.3530134
22246,Pommeret,22,2024,criminalite,22246,"48.45848844728416, -2.62222372557139",taux pour mille,Pommeret,22,1.5761742
22246,Pommeret,22,2024,criminalite,22246,"48.45848844728416, -2.62222372557139",taux pour mille,Pommeret,22,4.5598125
22246,Pommeret,22,2024,criminalite,22246,"48.45848844728416, -2.62222372557139",taux pour mille,Pommeret,22,0.0520035
22246,Pommeret,22,2024,criminalite,22246,"48.45848844728416, -2.62222372557139",taux pour mille,Pommeret,22,6.9182215
22246,Pommeret,22,2024,criminalite,22246,"48.45848844728416, -2.62222372557139",taux pour mille,Pommeret,22,1.3474171
22246,Pommeret,22,2024,criminalite,22246,"48.45848844728416, -2.62222372557139",taux pour mille,Pommeret,22,0.3339327
22246,Pommeret,22,2024,criminalite,22246,"48.45848844728416, -2.62222372557139",taux pour mille,Pommeret,22,5.7373325
22246,Pommeret,22,2024,criminalite,22246,"48.45848844728416, -2.62222372557139",taux pour mille,Pommeret,22,2.4012189
22246,Pommeret,22,2024,criminalite,22246,"48.45848844728416, -2.62222372557139",taux pour mille,Pommeret,22,0.4645259
22246,Pommeret,22,2024,criminalite,22246,"48.45848844728416, -2.62222372557139",taux pour mille,Pommeret,22,5.434076
22246,Pommeret,22,2024,criminalite,22246,"48.45848844728416, -2.62222372557139",taux pour mille,Pommeret,22,0.9512555
22246,Pommeret,22,2024,criminalite,22246,"48.45848844728416, -2.62222372557139",taux pour mille,Pommeret,22,1.7964588
22246,Pommeret,22,2024,criminalite,22246,"48.45848844728416, -2.62222372557139",taux pour mille,Pommeret,22,0.0084725
22246,Pommeret,22,2024,criminalite,22246,"48.45848844728416, -2.62222372557139",taux pour mille,Pommeret,22,3.9291876
22246,Pommeret,22,2024,criminalite,22246,"48.45848844728416, -2.62222372557139",taux pour mille,Pommeret,22,1.3976677
22246,Pommeret,22,2024,criminalite,22246,"48.45848844728416, -2.62222372557139",taux pour mille,Pommeret,22,2.1087721
22246,Pommeret,22,2024,criminalite,22246,"48.45848844728416, -2.62222372557139",taux pour mille,Pommeret,22,0.0368115
22248,Pommerit-le-Vicomte,22,2024,criminalite,22248,"48.61825542744474, -3.102895321623121",taux pour mille,Pommerit-le-Vicomte,22,2.3530134
22248,Pommerit-le-Vicomte,22,2024,criminalite,22248,"48.61825542744474, -3.102895321623121",taux pour mille,Pommerit-le-Vicomte,22,1.5761742
22248,Pommerit-le-Vicomte,22,2024,criminalite,22248,"48.61825542744474, -3.102895321623121",taux pour mille,Pommerit-le-Vicomte,22,4.5598125
22248,Pommerit-le-Vicomte,22,2024,criminalite,22248,"48.61825542744474, -3.102895321623121",taux pour mille,Pommerit-le-Vicomte,22,0.0520035
22248,Pommerit-le-Vicomte,22,2024,criminalite,22248,"48.61825542744474, -3.102895321623121",taux pour mille,Pommerit-le-Vicomte,22,6.9182215
22248,Pommerit-le-Vicomte,22,2024,criminalite,22248,"48.61825542744474, -3.102895321623121",taux pour mille,Pommerit-le-Vicomte,22,1.3474171
